cos_theta_lower,cos_theta_upper,phi_lower_rad,phi_upper_rad,count,probability,relative_to_isotropic
-1.0,-0.8,-3.141592653589793,-2.748893571891069,36,0.028125,4.5
-1.0,-0.8,-2.748893571891069,-2.356194490192345,31,0.02421875,3.875
-1.0,-0.8,-2.356194490192345,-1.9634954084936207,31,0.02421875,3.875
-1.0,-0.8,-1.9634954084936207,-1.5707963267948966,34,0.0265625,4.25
-1.0,-0.8,-1.5707963267948966,-1.1780972450961724,38,0.0296875,4.75
-1.0,-0.8,-1.1780972450961724,-0.7853981633974483,33,0.02578125,4.125
-1.0,-0.8,-0.7853981633974483,-0.39269908169872414,51,0.03984375,6.375
-1.0,-0.8,-0.39269908169872414,0.0,33,0.02578125,4.125
-1.0,-0.8,0.0,0.39269908169872414,25,0.01953125,3.125
-1.0,-0.8,0.39269908169872414,0.7853981633974483,32,0.025,4.0
-1.0,-0.8,0.7853981633974483,1.178097245096172,20,0.015625,2.5
-1.0,-0.8,1.178097245096172,1.5707963267948966,18,0.0140625,2.25
-1.0,-0.8,1.5707963267948966,1.9634954084936211,14,0.0109375,1.75
-1.0,-0.8,1.9634954084936211,2.356194490192345,36,0.028125,4.5
-1.0,-0.8,2.356194490192345,2.7488935718910685,31,0.02421875,3.875
-1.0,-0.8,2.7488935718910685,3.141592653589793,34,0.0265625,4.25
-0.8,-0.6,-3.141592653589793,-2.748893571891069,8,0.00625,1.0
-0.8,-0.6,-2.748893571891069,-2.356194490192345,22,0.0171875,2.75
-0.8,-0.6,-2.356194490192345,-1.9634954084936207,33,0.02578125,4.125
-0.8,-0.6,-1.9634954084936207,-1.5707963267948966,32,0.025,4.0
-0.8,-0.6,-1.5707963267948966,-1.1780972450961724,23,0.01796875,2.875
-0.8,-0.6,-1.1780972450961724,-0.7853981633974483,17,0.01328125,2.125
-0.8,-0.6,-0.7853981633974483,-0.39269908169872414,22,0.0171875,2.75
-0.8,-0.6,-0.39269908169872414,0.0,21,0.01640625,2.625
-0.8,-0.6,0.0,0.39269908169872414,25,0.01953125,3.125
-0.8,-0.6,0.39269908169872414,0.7853981633974483,21,0.01640625,2.625
-0.8,-0.6,0.7853981633974483,1.178097245096172,20,0.015625,2.5
-0.8,-0.6,1.178097245096172,1.5707963267948966,12,0.009375,1.5
-0.8,-0.6,1.5707963267948966,1.9634954084936211,10,0.0078125,1.25
-0.8,-0.6,1.9634954084936211,2.356194490192345,7,0.00546875,0.875
-0.8,-0.6,2.356194490192345,2.7488935718910685,13,0.01015625,1.625
-0.8,-0.6,2.7488935718910685,3.141592653589793,10,0.0078125,1.25
-0.6,-0.3999999999999999,-3.141592653589793,-2.748893571891069,8,0.00625,1.0
-0.6,-0.3999999999999999,-2.748893571891069,-2.356194490192345,11,0.00859375,1.375
-0.6,-0.3999999999999999,-2.356194490192345,-1.9634954084936207,21,0.01640625,2.625
-0.6,-0.3999999999999999,-1.9634954084936207,-1.5707963267948966,20,0.015625,2.5
-0.6,-0.3999999999999999,-1.5707963267948966,-1.1780972450961724,20,0.015625,2.5
-0.6,-0.3999999999999999,-1.1780972450961724,-0.7853981633974483,24,0.01875,3.0
-0.6,-0.3999999999999999,-0.7853981633974483,-0.39269908169872414,16,0.0125,2.0
-0.6,-0.3999999999999999,-0.39269908169872414,0.0,10,0.0078125,1.25
-0.6,-0.3999999999999999,0.0,0.39269908169872414,9,0.00703125,1.125
-0.6,-0.3999999999999999,0.39269908169872414,0.7853981633974483,8,0.00625,1.0
-0.6,-0.3999999999999999,0.7853981633974483,1.178097245096172,7,0.00546875,0.875
-0.6,-0.3999999999999999,1.178097245096172,1.5707963267948966,6,0.0046875,0.75
-0.6,-0.3999999999999999,1.5707963267948966,1.9634954084936211,14,0.0109375,1.75
-0.6,-0.3999999999999999,1.9634954084936211,2.356194490192345,9,0.00703125,1.125
-0.6,-0.3999999999999999,2.356194490192345,2.7488935718910685,4,0.003125,0.5
-0.6,-0.3999999999999999,2.7488935718910685,3.141592653589793,8,0.00625,1.0
-0.3999999999999999,-0.19999999999999996,-3.141592653589793,-2.748893571891069,0,0.0,0.0
-0.3999999999999999,-0.19999999999999996,-2.748893571891069,-2.356194490192345,7,0.00546875,0.875
-0.3999999999999999,-0.19999999999999996,-2.356194490192345,-1.9634954084936207,11,0.00859375,1.375
-0.3999999999999999,-0.19999999999999996,-1.9634954084936207,-1.5707963267948966,7,0.00546875,0.875
-0.3999999999999999,-0.19999999999999996,-1.5707963267948966,-1.1780972450961724,10,0.0078125,1.25
-0.3999999999999999,-0.19999999999999996,-1.1780972450961724,-0.7853981633974483,8,0.00625,1.0
-0.3999999999999999,-0.19999999999999996,-0.7853981633974483,-0.39269908169872414,11,0.00859375,1.375
-0.3999999999999999,-0.19999999999999996,-0.39269908169872414,0.0,10,0.0078125,1.25
-0.3999999999999999,-0.19999999999999996,0.0,0.39269908169872414,1,0.00078125,0.125
-0.3999999999999999,-0.19999999999999996,0.39269908169872414,0.7853981633974483,9,0.00703125,1.125
-0.3999999999999999,-0.19999999999999996,0.7853981633974483,1.178097245096172,8,0.00625,1.0
-0.3999999999999999,-0.19999999999999996,1.178097245096172,1.5707963267948966,6,0.0046875,0.75
-0.3999999999999999,-0.19999999999999996,1.5707963267948966,1.9634954084936211,8,0.00625,1.0
-0.3999999999999999,-0.19999999999999996,1.9634954084936211,2.356194490192345,8,0.00625,1.0
-0.3999999999999999,-0.19999999999999996,2.356194490192345,2.7488935718910685,0,0.0,0.0
-0.3999999999999999,-0.19999999999999996,2.7488935718910685,3.141592653589793,2,0.0015625,0.25
-0.19999999999999996,0.0,-3.141592653589793,-2.748893571891069,0,0.0,0.0
-0.19999999999999996,0.0,-2.748893571891069,-2.356194490192345,4,0.003125,0.5
-0.19999999999999996,0.0,-2.356194490192345,-1.9634954084936207,5,0.00390625,0.625
-0.19999999999999996,0.0,-1.9634954084936207,-1.5707963267948966,5,0.00390625,0.625
-0.19999999999999996,0.0,-1.5707963267948966,-1.1780972450961724,12,0.009375,1.5
-0.19999999999999996,0.0,-1.1780972450961724,-0.7853981633974483,5,0.00390625,0.625
-0.19999999999999996,0.0,-0.7853981633974483,-0.39269908169872414,13,0.01015625,1.625
