frame,step,time_ps,molecule_id,box_nm,x_nm,y_nm,z_nm,dx_nonaffine_nm,dy_nonaffine_nm,dz_nonaffine_nm,vx_nm_ps,vy_nm_ps,vz_nm_ps,dipole_ux,dipole_uy,dipole_uz,theta_rad,phi_rad,dipole_debye
0,6100,3.050000,0,1.4900925,0.16946286,0.19743578,0.17920573,0.0099852239,-0.0036790569,0.00038677923,0.26696289,-0.10278061,0.0069291423,0.99182123,0.11902186,-0.046091691,1.6169044,0.11943222,3.96
0,6100,3.050000,1,1.4900925,0.19493636,0.53905753,0.53076923,0.0044208939,0.0038682101,-0.004344305,0.058636019,0.10001939,-0.018103347,0.47512057,-0.21273291,0.85381798,0.54752034,-0.42097718,3.96
0,6100,3.050000,2,1.4900925,0.53915326,0.18743397,0.557861,-0.0024714301,0.0030214301,-0.0020690334,0.027607938,-0.011521877,-0.032154873,0.01089689,-0.54208023,0.84025608,0.57304097,-1.550697,3.96
0,6100,3.050000,3,1.4900925,0.55648984,0.55533913,0.17298916,-0.0081650763,0.0038181897,-0.0024716971,-0.18445623,0.096355334,-0.12479143,-0.76702752,0.40033097,0.50140194,1.045578,2.6605591,3.96
0,6100,3.050000,4,1.4900925,0.19468413,0.18830687,0.91081203,0.0092842296,-0.00079784812,0.0052295627,0.16832431,0.088898129,0.27758102,0.73734607,-0.20584362,0.64338882,0.87187954,-0.27223727,3.96
0,6100,3.050000,5,1.4900925,0.19556941,0.54608585,1.2573831,0.0083949615,0.0052053798,-0.0021435859,0.14796262,-0.022063458,-0.029260151,-0.91924855,0.20570005,-0.33566292,1.9131052,2.9214495,3.96
0,6100,3.050000,6,1.4900925,0.58495262,0.14984819,1.3494835,0.0041036249,0.0038395954,-0.0034795217,0.048551707,0.08535821,-0.14576504,0.80472713,0.53415116,0.25903048,1.308778,0.58599233,3.96
0,6100,3.050000,7,1.4900925,0.58328796,0.50906176,0.94780009,0.0085969261,0.0081013913,0.0092945059,0.24718535,0.23750584,0.2801335,0.17423557,0.76246826,0.62312447,0.89806509,1.3461386,3.96
0,6100,3.050000,8,1.4900925,0.16709626,0.92444762,0.20774663,0.0056453691,0.0062092098,-0.00049685249,0.12889542,0.21147141,-0.043197404,0.26506445,0.53774829,0.80035468,0.64290974,1.1128324,3.96
0,6100,3.050000,9,1.4900925,0.19286483,1.3338422,0.61769098,-0.012223171,0.0065495927,-0.0036605411,-0.30146222,0.048108099,-0.20401449,-0.56089634,0.61270785,-0.55676242,2.1612795,2.3120758,3.96
0,6100,3.050000,10,1.4900925,0.54465599,0.90664278,0.55247416,0.0051365393,-0.00026227665,0.0069159923,0.12610807,0.011124414,0.22153213,0.3863348,0.63549559,0.6684989,0.83860776,1.0245687,3.96
0,6100,3.050000,11,1.4900925,0.56579331,1.3245071,0.23384627,0.0082113879,0.00084228154,0.0028645192,0.1304912,0.051949218,0.10240456,0.9435333,-0.017714627,-0.33080371,1.9079514,-0.018772571,3.96
0,6100,3.050000,12,1.4900925,0.24002988,0.87760023,0.94202447,-0.010533807,-0.012646131,0.0047832932,-0.24952686,-0.24886291,-0.041683464,-0.8746323,0.4163873,0.24827396,1.3198983,2.6972706,3.96
0,6100,3.050000,13,1.4900925,0.1817317,1.2894303,1.2587449,0.0040445922,0.0027735012,-0.0057193539,-0.035817003,0.10444116,-0.075388877,-0.33837013,0.62275215,0.70546822,0.78771276,2.0685168,3.96
0,6100,3.050000,14,1.4900925,0.50955225,0.90327974,1.331224,0.0017604325,-0.01483865,-0.0063795171,0.10469919,-0.33473579,-0.15669065,-0.99941504,-0.0072362454,0.033424862,1.5373652,-3.1343523,3.96
0,6100,3.050000,15,1.4900925,0.59107864,1.2946165,0.94932894,-0.011308564,0.011345997,0.0072246419,-0.3146981,0.17918044,0.21921294,-0.70312412,-0.36295,0.61146035,0.91289148,-2.6650722,3.96
0,6100,3.050000,16,1.4900925,0.92223031,0.22892819,0.20752469,0.0013049986,0.0033325843,-0.0029066756,0.15776475,0.033140507,0.0084265854,0.35635473,0.92952769,0.094813419,1.4758403,1.2047062,3.96
0,6100,3.050000,17,1.4900925,0.91463607,0.56420385,0.54960808,-0.0032062144,-0.015528503,-0.011015584,-0.13027024,-0.27855175,-0.13650805,-0.79984508,-0.53905982,0.26393628,1.3036954,-2.548561,3.96
0,6100,3.050000,18,1.4900925,1.2952145,0.23222406,0.52013493,0.00035388733,0.0029308596,-0.0014485382,0.027315358,-0.0077465002,-0.082423345,-0.039247896,0.97997068,-0.19523594,1.7672943,1.610825,3.96
0,6100,3.050000,19,1.4900925,1.302054,0.60554588,0.14623216,-0.016958213,0.0011850645,0.0017898261,-0.43937376,-0.05868913,0.08290809,0.68577033,-0.39065853,-0.61408873,2.2320271,-0.51781473,3.96
0,6100,3.050000,20,1.4900925,0.94541515,0.20060567,0.94493294,0.0078544219,0.0038588219,-0.0050970488,0.15116629,0.06100366,-0.18918947,0.06684715,-0.27695882,0.95855374,0.28891441,-1.3339646,3.96
0,6100,3.050000,21,1.4900925,0.97324805,0.57429851,1.3153905,0.0075067914,0.00063723164,0.010241606,0.076684242,0.055118607,0.21821028,-0.42789667,0.90382309,0.0028750673,1.5679213,2.0129626,3.96
0,6100,3.050000,22,1.4900925,1.2994847,0.18349784,1.2976363,0.0002683531,-0.0047441377,-0.0028580912,0.078248594,-0.065681603,-0.0087094646,-0.47126698,-0.40367119,0.78419194,0.6694035,-2.4332991,3.96
0,6100,3.050000,23,1.4900925,1.2866443,0.54849983,0.90524427,-0.013007436,-0.00013396713,0.010779704,-0.2055821,0.038098211,0.17773069,-0.76579958,-0.42312652,0.48426743,1.0652707,-2.6368098,3.96
0,6100,3.050000,24,1.4900925,0.89579541,0.95034374,0.18721568,-0.016542113,0.0063699944,0.0012696338,-0.28789858,0.082812533,-0.038445778,-0.35565322,-0.44679936,0.82090262,0.60780652,-2.2430948,3.96
0,6100,3.050000,25,1.4900925,0.91052682,1.2584269,0.58692114,-0.0078737631,-0.0015682743,0.014210516,-0.088099836,0.037000321,0.16439169,0.23174164,0.89126959,0.38978753,1.1703955,1.3164161,3.96
0,6100,3.050000,26,1.4900925,1.3098855,0.96079058,0.54250655,-0.0025085046,-0.0029759295,0.00038387605,0.020835863,-0.033969814,-0.021758511,-0.3439586,-0.83285869,-0.4336345,2.0193187,-1.9624468,3.96
0,6100,3.050000,27,1.4900925,1.2857505,1.3041587,0.18428302,-0.0075122254,-0.0023977007,-0.0017513115,-0.21816921,-0.046143856,-0.00060238748,-0.86113142,-0.11534661,0.49512406,1.0528187,-3.0084375,3.96
0,6100,3.050000,28,1.4900925,0.97718765,0.91104847,0.93208499,0.016317659,0.0045627603,-0.00045699606,0.31030029,0.082281573,-0.034379934,0.76623633,0.2926739,-0.57203486,2.1797809,0.36486117,3.96
0,6100,3.050000,29,1.4900925,0.93722732,1.2967248,1.3077229,0.0021971516,-0.012052656,-0.010101393,0.0027141523,-0.18340715,-0.13620727,-0.44455797,-0.79439721,-0.41388559,1.9975146,-2.0809928,3.96
0,6100,3.050000,30,1.4900925,1.3107014,0.95136966,1.2807244,0.0045324926,0.0055547095,-0.0038479875,0.10553051,0.060551031,-0.11322711,-0.28171675,0.72996354,0.62272698,0.8985732,1.9391172,3.96
0,6100,3.050000,31,1.4900925,1.2668429,1.3405555,0.93380465,0.0024434312,-0.012284635,-0.0050137863,0.02128446,-0.24055678,-0.1618732,0.80964543,0.52216482,-0.26798914,1.8421015,0.57280298,3.96
1,6200,3.100000,0,1.4992338,0.18128293,0.19420742,0.17935429,0.020732817,-0.0081050986,-0.00056114724,0.18193782,-0.091948622,-0.0060746594,0.99229185,-0.029045416,-0.12047098,1.6915606,-0.029262687,3.96
1,6200,3.100000,1,1.4992338,0.19447937,0.5475506,0.53540291,0.0027730544,0.0090384931,-0.0029709602,-0.12040715,0.11071899,0.068561758,0.329779,-0.20018042,0.9225907,0.39605338,-0.54556077,3.96
1,6200,3.100000,2,1.4992338,0.54470177,0.19022183,0.55967204,-0.00023732254,0.0046544372,-0.0036754173,0.054680457,0.06324655,-0.071577861,-0.059874602,-0.6602507,0.74865483,0.72476562,-1.6612336,3.96
1,6200,3.100000,3,1.4992338,0.55308311,0.56508855,0.16791997,-0.014964937,0.010141408,-0.0085834403,-0.1131807,0.13971315,-0.1146985,-0.72997778,0.37715349,0.5699892,0.96430361,2.6647026,3.96
1,6200,3.100000,4,1.4992338,0.20406469,0.19755477,0.93219869,0.017445499,0.0072701644,0.020980453,0.15981029,0.2112503,0.38014949,0.49111218,-0.2274811,0.8408693,0.57190898,-0.43377321,3.96
1,6200,3.100000,5,1.4992338,0.20070262,0.53983554,1.2677715,0.01231641,-0.0043657641,0.00052292256,0.010956631,-0.34437513,0.13342113,-0.90523176,0.30861851,-0.29207888,1.8671961,2.8130229,3.96
1,6200,3.100000,6,1.4992338,0.59013674,0.15624509,1.3479829,0.0056943493,0.0093005187,-0.013229034,0.046403955,0.12238395,-0.25952733,0.64110056,0.74726349,0.17489239,1.3949999,0.86171585,3.96
1,6200,3.100000,7,1.4992338,0.60109066,0.52475434,0.97005143,0.022777938,0.020632692,0.025681222,0.33217186,0.25040008,0.34274798,-0.012800054,0.76934949,0.63869986,0.87798893,1.5874323,3.96
