Character,Opponent,Round,Win,Loss,Stock Diff,Percentage,Score,Matchup,Accumulated_Sum
Dr Mario,Captain Falcon,1,1,0,3,8,3.96,-1,3.96
Dr Mario,Fox,2,1,0,3,110,3.45,0,7.41
Dr Mario,Min Min,3,1,0,2,29,2.855,-1,10.265
Dr Mario,Pichu,4,1,0,3,119,3.405,-2,13.67
Dr Mario,Pyra & Mythra,5,1,0,2,98,2.51,-2,16.18
Link,Shulk,1,1,0,3,102,3.49,-1,3.49
Link,Wario,2,1,0,2,28,2.86,-3,6.35
Link,Sonic,3,1,0,3,0,4.0,-1,10.35
Link,Dr Mario,4,1,0,2,32,2.84,-1,13.19
Link,Isabelle,5,1,0,2,0,3.0,0,16.189999999999998
