step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,frame
1050,1.0499999999999952,172.3954963538638,-1044.3940686448173,112.52000893074184,-931.8740597140754,-32.63731464515054,1.7355907392128571,5.228076965450736,0.7941300007512622,0.00013927183784650382,0.17424368350767883,0.05405901203889193,0.2515444231880458,0.09990476981128563,-0.029241417514713743,0.05176729446703242,-0.013095621224990424,-0.008373805059860016,0.008118483719243383,-0.0137474038144576,0
1100,1.0999999999999897,170.91621025238146,-1046.6798861196796,111.55450061486185,-935.1253855048178,-32.70874644123999,1.7316148602970038,5.192229884705811,0.7996126629004768,0.0005670698441683499,0.16743548191681118,0.044955556874251346,0.22575682891710872,0.08772613573952855,-0.030171868806323568,0.04152975899138271,-0.009153033210875797,-0.015989675043919568,-0.007597044767078916,0.0046454903593584115,1
1150,1.1499999999999841,168.1110703339224,-1057.2337146224813,109.72362698212429,-947.510087640357,-33.03855358195254,1.7212602464390663,5.099641136418361,0.8141303776949628,0.001209187593147794,0.16124826934655795,0.04314462485368271,0.18764146311906407,0.07424320062608235,-0.030336558809016756,0.021143344684983606,-0.009139136742698098,-0.021522172283195026,-0.016819177849261336,0.011928972350244683,2
1200,1.1999999999999786,194.4281232463444,-1063.7605378827684,126.90038096564075,-936.8601569171276,-33.24251680883651,1.7225418119808003,5.11104044388419,0.8123145981889092,0.0019633799397995645,0.1535525849939274,0.03647645643395563,0.1418874527267488,0.0,-0.030884612259119214,-0.001607470325922151,-0.014640243227359748,-0.010580077358762225,-0.012471367359169656,-0.0010734201855391312,3
1250,1.2499999999999731,197.09660701129192,-1068.489803451258,128.64206113370685,-939.8477423175511,-33.39030635785181,1.7180851069607928,5.071471855044083,0.8186524313196569,0.002818216938307993,0.1457565388865028,0.047327113333570967,0.11181248785980467,0.030257369411849276,-0.029945955451366538,-0.015966702975302033,-0.006343680899756927,0.005493050422350674,-0.002687474937376726,-0.01773536449568112,4
1300,1.2999999999999676,166.74364658555814,-1070.432875959694,108.83112958148318,-961.6017463782108,-33.45102737374044,1.713753619860348,5.033211212354513,0.8248755296241321,0.0036497017424653353,0.13695538973253446,0.08076650867687021,0.10509139003193088,0.08038593749538993,-0.025524408852799024,-0.019690519861480207,0.015551289260288832,0.007093951960456193,0.00839240211000999,0.007733750351321397,5
1350,1.3499999999999621,184.74846790638964,-1084.2984778751672,120.58261206602528,-963.715865809142,-33.884327433598976,1.7036162493444331,4.944419623129403,0.8396885946086682,0.004344196763511702,0.12921269695814605,0.1267895050726258,0.10570103988079911,0.12119691844158831,-0.01566391886806564,-0.020479223484741637,0.028613914121681953,0.010356349875649222,0.02322663575697161,0.025935258484119275,6
1400,1.3999999999999566,189.9446567145007,-1090.6159584257746,123.97408819771236,-966.6418702280622,-34.081748700805456,1.7008079271206882,4.9200080576695235,0.8438548709344256,0.004816692667377024,0.1252328712790268,0.1682742206892811,0.11008977947985207,0.09965916542327931,-0.0030284249304930277,-0.01891686576337768,0.03281378495708751,0.005503228076365851,0.009927525912885388,0.011347156570848562,7
1450,1.449999999999951,196.4539140442112,-1103.481707792084,128.22258487170976,-975.2591229203744,-34.48380336850263,1.6940657089000564,4.861729087817996,0.8539704063116392,0.005234544215410321,0.12364317517031033,0.20644013427616137,0.12225799501265448,0.09929707680016596,0.011734223525119514,-0.011260707734333322,0.03964051557512613,0.007784717666102702,-0.01033129669815282,-0.0041654034615863115,8
1500,1.4999999999999456,229.28660565429837,-1119.1083419313154,149.65200055438055,-969.4563413769349,-34.97213568535361,1.688497716807374,4.813948425783978,0.8624464571044735,0.005683840272688293,0.12375591175382317,0.2401673818382643,0.1513583122729086,0.12596760843123564,0.027282963921596536,0.007834643588767839,0.030422063734373405,0.02966735899857288,-0.011475238797253415,-0.013669094685970043,9
