step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
6100,3.050000000000186,210.2818810569204,38.46442759037018,137.24789588430323,175.7123234746734,1.202013362199068,1.7622860672190312,5.473047571225819,0.7585851777223199,0.000160327743123769,0.3960737997550212,0.30344483446901593,0.1675594023118936,0.11825629876010951,0.06279098587450678,0.006251945968281979,-0.0025055798604704796,-0.009116277502495615,-0.014841469492452275,0.014864381335852913,0.3766366574181745,0.5181068740566552,0.0,1.202013362199068,0,0.9623117343466704
6200,3.1000000000002026,229.2370247297309,25.467215418815613,149.6196398129858,175.08685523180142,0.7958504818379879,1.7709960885648142,5.554600207124229,0.747447630736063,0.0006600969164227788,0.3792757462820502,0.31041078463088284,0.174790676132982,0.11427263716349048,0.06720501183500424,0.005882077424369325,-0.0023474897286902088,-0.011818378229667728,-0.004888704141511188,0.0052623243664189,0.3726206944751982,0.5208394248137298,0.0,0.7958504818379879,1,0.8522649246201771
6300,3.1500000000002193,233.21806978682497,24.998905181884766,152.2180094621467,177.21691464403148,0.7812157869338989,1.7721782292482664,5.565730727835602,0.7459528618114784,0.001489299237702223,0.35975561720394966,0.3136179764172323,0.18975129398089866,0.12352538225390006,0.06927095239436357,0.00708077747375361,0.00994272318949475,-0.010569514978322996,-0.004797198281402276,0.005256667308220837,0.36378126915611764,0.5204762544319741,0.0,0.7812157869338989,2,0.6823735262073503
6400,3.200000000000236,225.18376330522207,30.49966323375702,146.9741356012736,177.4737988350306,0.9531144760549068,1.7767103589772761,5.608541056632403,0.7402589590730291,0.0025758350839812107,0.3412136871745261,0.31456205546019,0.20424406384034738,0.12626157764111023,0.06988313469454416,0.01095319782903801,0.014815583406950479,-0.0134574677294756,-0.012668259639862038,-0.01552844913858964,0.35888526108464036,0.5184637262199938,0.0,0.9531144760549068,3,0.47905751402565794
6500,3.2500000000002527,215.8170023542089,38.6034551858902,140.8605882746267,179.4640434605169,1.2063579745590687,1.7815170793417596,5.654184436219651,0.7342832218039381,0.0038348769652567973,0.3259668208380699,0.31074738772534866,0.20024580281113727,0.1301586562535232,0.06742084023548714,0.010181240696582203,0.024045573854267546,-0.02107711412284265,-0.01591927617316507,-0.01355523841105226,0.3547020148215125,0.5166555788630505,0.0,1.2063579745590687,4,0.2865602582451008
6600,3.3000000000002694,215.06199690177624,38.13578224182129,140.36780730269166,178.50358954451295,1.1917431950569153,1.7930872113361012,5.765065411742314,0.7201605650552894,0.005193291689237326,0.3144842014031341,0.29827387478853945,0.18217772664321785,0.1380895192934383,0.059579152909800565,0.004666425734730123,0.0438041733469088,-0.024501917418418,-0.001751816967135294,0.006362540040717708,0.3462442747331667,0.5169302857625131,0.0,1.1917431950569153,5,0.13601231727551935
6700,3.350000000000286,221.1811057383987,39.962774097919464,144.36165978438098,184.32443388230044,1.2488366905599833,1.7965808370921719,5.798828826208536,0.7159674632464732,0.006605217463358988,0.30661760518630876,0.2846132808248214,0.16268345030716325,0.13420352241249653,0.051359710577412766,-0.0020089072556335186,0.05670380199011598,-0.017038265889011348,-0.00340989365631561,-0.0013561220419550139,0.3435887434738859,0.5144735494848067,0.0,1.2488366905599833,6,0.03562626807645221
6800,3.400000000000303,244.93340314573442,40.74188536405563,159.8644355118465,200.60632087590213,1.2731839176267385,1.7943439957889522,5.777196206202502,0.7186483921116668,0.007995125995951355,0.3006945256503533,0.2673988986278705,0.15078392904277302,0.13170580283989916,0.04155062811602391,-0.00707507796573726,0.06252788289419041,-0.0022288966560194304,-0.014175277425982723,-0.007920479201203989,0.3447231764949833,0.5129587599012605,0.0,1.2731839176267385,7,-0.013246093843712725
6900,3.4500000000003195,234.87910606096077,34.56127107143402,153.30214344680957,187.8634145182436,1.0800397209823132,1.7976128136876557,5.808827308196099,0.7147350995687218,0.009228843893111741,0.29852041578716515,0.2507753748192604,0.1580178352934419,0.12978454549016247,0.03265887857108704,-0.004311292600674092,0.062240770128417625,0.003529470178272338,0.0026350506107513105,-0.00993421378560025,0.3449504717497349,0.516169342076486,0.0,1.0800397209823132,8,-0.00024561505945740886
7000,3.500000000000336,233.4575847069224,31.007973551750183,152.37433733334058,183.38231088509076,0.9689991734921932,1.802258784075111,5.853982944104323,0.7092218757969551,0.010396124678378783,0.29819166473208725,0.2281980635837804,0.1778231280743311,0.12886428799075902,0.021496109649947942,0.003253728808612758,0.05406343116560117,0.0010582479596637799,0.019764510732366056,-0.011816534655844596,0.3495961829425235,0.5164483014100352,0.0,0.9689991734921932,9,0.05169895142355936
7100,3.550000000000353,237.90530168359595,33.86419999599457,155.2772968915733,189.14149688756785,1.0582562498748302,1.8009686981932669,5.841420814578981,0.7107470761461118,0.01155770811855518,0.2971566662663867,0.2081896102831984,0.1794878851478261,0.101688524907865,0.012483007824381975,0.003525670359226366,0.020660188976059753,0.008515228872783736,0.015260657849725742,0.0015985827054473087,0.3479498021284698,0.5163482473467826,0.0,1.0582562498748302,10,0.09306308015390637
7200,3.6000000000003696,246.58816719397467,31.856527984142303,160.94447570677175,192.80100369091406,0.995516499504447,1.80161846460283,5.847745625088379,0.7099783456190097,0.012810691632202106,0.29196107216162437,0.19581312369550652,0.15203954446158707,0.05174191498319725,0.0073215787472430795,-0.0068490039005156605,-0.010798394258397863,0.008119601975779104,0.0006221738737482888,-0.004594256581608008,0.34922668872891677,0.5183640849810025,0.0,0.995516499504447,11,0.10853208399431252
7300,3.6500000000003863,287.6879523883406,25.206889986991882,187.769701973873,212.97659196086488,0.7877153120934963,1.8111525818519116,5.94107613520223,0.6988250394403885,0.014144113919300597,0.28435053923475967,0.1856668445972725,0.12673756559340826,0.04074531419700457,0.0033261183821499084,-0.014814141277905967,-0.019563427100329815,-0.007037345957917363,0.0066349653919258265,-0.013941854798709366,0.3529431989930004,0.525642943873493,0.0,0.7877153120934963,12,0.09664980517243685
7400,3.700000000000403,280.49922437645665,25.800346970558167,183.0777247632994,208.87807173385755,0.8062608428299427,1.8158076938730108,5.987004103724714,0.6934641587965663,0.0156752291706526,0.2739079982743015,0.17028972690962388,0.12201812041557274,0.05442183619539529,-0.0023240350028858906,-0.015884847069642473,-0.010018110396209909,-0.008881097705767636,0.01777041752927062,-0.018374458481181806,0.35551517180083025,0.5294119950536135,0.0,0.8062608428299427,13,0.07244573457592807
