step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,frame
17050,17.049999999997855,1350.4744155861183,-390.9187826684145,881.43482002906,490.5160373606455,-12.216211958387953,1.753963825578429,5.395875197325484,0.6112303788601461,0.0013498675944393491,0.04909887692551385,0.0793002602511648,0.24002758955021386,0.08282458692072141,-0.02576667739261681,0.03232091739501559,-0.025079726819468233,0.0023116197295891825,0.0065269360669240484,-0.0003006593331824804,0
17100,17.099999999997916,1399.1681211008326,-387.7196191354444,913.2164865764283,525.4968674409839,-12.116238097982638,1.7629253683880488,5.4790060734706065,0.6019564126991682,0.005321654440390303,0.03316185484835922,0.12797041561417394,0.1648147241873824,0.07918708585864094,-0.01535336539616577,0.00031163078969197134,-0.012457808310665173,0.014422105782172791,-0.01904637908194654,0.022889830828837873,1
17150,17.149999999997977,1443.225753390047,-375.90851726225793,941.97225620787,566.0637389456122,-11.74714116444556,1.769498011033648,5.540516294257868,0.5952735568274495,0.01162263962140669,0.022485421809578826,0.20263607439571762,0.05800555797559478,0.054649855976947576,0.010127874731878003,-0.025083066383905724,-0.0009564293694152337,0.0077917658179286736,-0.00418841251314005,-0.0013057587741958875,2
17200,17.199999999998038,1579.480627564875,-374.0300091600275,1030.9038117488517,656.8738025888242,-11.688437786250859,1.7735723352694248,5.578876117071345,0.5911805123349262,0.02003624921606432,0.01722858926216276,0.20729669802237102,0.13898562538377357,0.04597731686078574,0.012100047495203175,0.000583434499099381,-0.005383939986383356,-0.009557378745178167,-0.008299536435458228,-0.012236644128563552,3
17250,17.2499999999981,1599.858923919731,-314.07974520752094,1044.2044265348384,730.1246813273174,-9.81499203773503,1.7751018636955849,5.593322233172095,0.5896536447664815,0.03036607025408014,0.017815052300579812,0.21701899236200678,0.16445707882649213,0.0820727448941315,0.01635844443439563,0.0016839933921613984,0.022373174900186102,-0.01693157708712019,-0.007279588450896315,-0.015521948267164479,4
17300,17.29999999999816,1680.0362762021996,-308.08212654207455,1096.5350070063182,788.4528804642437,-9.62756645443983,1.7902324317725797,5.737573494051846,0.5748288618110935,0.042982339072467915,0.0209153543421469,0.21476662759582332,0.16853820196016878,0.1453059832596254,0.01535453350078253,-0.0015747465009052165,0.04729183340560784,0.00446173995262838,0.04629252791649236,0.013282337850768138,5
17350,17.34999999999822,1668.016747425249,-290.17371951621476,1088.6900370742167,798.5163175580019,-9.067928734881711,1.7880774562105344,5.716878773684185,0.5769097040023257,0.05677844922195262,0.023806236558052994,0.15722164194821334,0.05414873440794334,0.11811238390470696,-0.006742044183853215,-0.02395322871201618,0.05728623094265043,-0.01959081889624582,0.02042788768195415,0.005989092765312686,6
17400,17.399999999998283,1876.1613869645673,-330.50135641740854,1224.5429868042763,894.0416303868678,-10.328167388044017,1.7922060240261628,5.756570108812955,0.5729319332173334,0.07020019241706825,0.023282717999669002,0.15101173160707482,0.16610741470177198,0.06389773880418978,-0.008717891011130626,0.011076945365456024,-0.013681311817770679,0.005202757507673606,0.008217823272601128,-0.0012684217318516561,7
17450,17.449999999998344,1759.9000149669216,-339.383299731674,1148.6608965400187,809.2775968083447,-10.605728116614813,1.7923656299127273,5.758108209268885,0.5727788921775211,0.0832828917133637,0.02727367552470336,0.1525839729713238,0.13138592096129836,0.03702789993840672,-0.008225167682360082,-0.012774885331512931,-0.014039652213393263,-0.0012440753995136304,0.008226392243091966,-0.00419173558220512,8
17500,17.499999999998405,1826.4870199202444,-368.1057906783994,1192.1212568770438,824.0154661986444,-11.50330595869998,1.7831501111988108,5.669747458117138,0.5817054225971808,0.09524619351115944,0.03136682237432742,0.17299452462879233,0.07101457366311234,0.05693334579139077,-0.001365568462924546,-0.026208826913053294,0.019448435178012438,-0.002465035309450711,-0.007006511393793627,-0.0068693866529362345,9
17550,17.549999999998466,1782.1849382641522,-306.24853347151475,1163.2059387334546,856.9574052619398,-9.570266670984836,1.7788783051964048,5.629096783925452,0.5859062239898769,0.10846742800267835,0.03297645432503708,0.26285313477401395,0.12182608785102696,0.10293831908530088,0.03906247273344614,0.0059288998118754805,-0.005204742031891933,0.004612644846671934,-0.015536379036692723,0.013973767824649767,10
17600,17.599999999998527,1856.8037024676644,-321.65536128426936,1211.9085103908142,890.2531491065448,-10.051730040133418,1.7709878310622373,5.554522510320788,0.5937725223032441,0.12223587136451214,0.03036675950115514,0.2956264048789314,0.16980233826786129,0.13077904519948796,0.05795609936685612,0.024864596933965318,-0.014682845427138259,-0.003414582389805216,-0.019392847603186207,0.01979825567891686,11
17650,17.649999999998588,1642.4418928622342,-272.2536846700453,1071.9977050545563,799.744020384511,-8.507927645938915,1.7722161054019572,5.566087598788882,0.5925387954478035,0.13507466551248626,0.02823529561737884,0.2101232172821735,0.10465095021489411,0.0735557895192782,0.01331795245523767,0.005525852485258831,-0.0061346244715107185,-0.004703922128907181,-0.012446017770244788,0.013618920090329648,12
17700,17.69999999999865,1638.5053640812462,-316.3828933474559,1069.4283905251111,753.0454971776553,-9.886965417107996,1.7704024972593266,5.5490168112979115,0.5943616596057658,0.1479234365250581,0.03376863645446058,0.11976827094200306,0.2339285913737521,0.09473459691031677,-0.01745090196187144,0.04368587664421754,-0.025787134375539564,-0.0020427765144448223,-0.009376373286372459,0.010161986466343665,13
17750,17.74999999999871,1543.3363312307667,-277.3359152898231,1007.3129602920288,729.9770450022057,-8.666747352806972,1.7721452847368278,5.565420335458609,0.5926098375948715,0.16140925582384352,0.03863435004953806,0.07146725721532328,0.18711153886366985,0.10284655066740764,-0.026985735376638793,0.022173981210303086,-0.002538733459677091,-0.0004323313070610889,0.041290496694798805,-0.003153129216150078,14
17800,17.79999999999877,1627.3181695949877,-391.37741019514533,1062.1266729621423,670.7492627669969,-12.230544068598292,1.7795714572448458,5.635679596010096,0.5852218503476139,0.1746750159022677,0.04406459108781175,0.06955810490890053,0.12058132481327072,0.0,-0.027263659397659238,-0.014134558453378764,-0.006421537458719948,-0.0027390982113887855,-0.018098612726780778,-0.007931341667297347,15
17850,17.849999999998833,1593.9831078801458,-371.5252351378882,1040.3693676891453,668.8441325512571,-11.610163598059007,1.7882048688690328,5.718100960047327,0.5767863953762761,0.18717513462723476,0.05131623535423654,0.1406511405574379,0.17748642586847577,0.0749797361695035,-0.011837168165049646,0.00982341950091544,-0.016452682729868766,-0.011110939389745486,-0.014868089004286912,0.023908345515374674,16
