cos_theta_lower,cos_theta_upper,phi_lower_rad,phi_upper_rad,count,probability,relative_to_isotropic
-1.0,-0.8,-3.141592653589793,-2.748893571891069,10,0.005208333333333333,0.8333333333333333
-1.0,-0.8,-2.748893571891069,-2.356194490192345,6,0.003125,0.5
-1.0,-0.8,-2.356194490192345,-1.9634954084936207,5,0.0026041666666666665,0.41666666666666663
-1.0,-0.8,-1.9634954084936207,-1.5707963267948966,6,0.003125,0.5
-1.0,-0.8,-1.5707963267948966,-1.1780972450961724,2,0.0010416666666666667,0.16666666666666666
-1.0,-0.8,-1.1780972450961724,-0.7853981633974483,7,0.0036458333333333334,0.5833333333333334
-1.0,-0.8,-0.7853981633974483,-0.39269908169872414,4,0.0020833333333333333,0.3333333333333333
-1.0,-0.8,-0.39269908169872414,0.0,4,0.0020833333333333333,0.3333333333333333
-1.0,-0.8,0.0,0.39269908169872414,8,0.004166666666666667,0.6666666666666666
-1.0,-0.8,0.39269908169872414,0.7853981633974483,15,0.0078125,1.25
-1.0,-0.8,0.7853981633974483,1.178097245096172,15,0.0078125,1.25
-1.0,-0.8,1.178097245096172,1.5707963267948966,8,0.004166666666666667,0.6666666666666666
-1.0,-0.8,1.5707963267948966,1.9634954084936211,8,0.004166666666666667,0.6666666666666666
-1.0,-0.8,1.9634954084936211,2.356194490192345,6,0.003125,0.5
-1.0,-0.8,2.356194490192345,2.7488935718910685,8,0.004166666666666667,0.6666666666666666
-1.0,-0.8,2.7488935718910685,3.141592653589793,8,0.004166666666666667,0.6666666666666666
-0.8,-0.6,-3.141592653589793,-2.748893571891069,5,0.0026041666666666665,0.41666666666666663
-0.8,-0.6,-2.748893571891069,-2.356194490192345,25,0.013020833333333334,2.0833333333333335
-0.8,-0.6,-2.356194490192345,-1.9634954084936207,15,0.0078125,1.25
-0.8,-0.6,-1.9634954084936207,-1.5707963267948966,8,0.004166666666666667,0.6666666666666666
-0.8,-0.6,-1.5707963267948966,-1.1780972450961724,1,0.0005208333333333333,0.08333333333333333
-0.8,-0.6,-1.1780972450961724,-0.7853981633974483,3,0.0015625,0.25
-0.8,-0.6,-0.7853981633974483,-0.39269908169872414,1,0.0005208333333333333,0.08333333333333333
-0.8,-0.6,-0.39269908169872414,0.0,6,0.003125,0.5
-0.8,-0.6,0.0,0.39269908169872414,7,0.0036458333333333334,0.5833333333333334
-0.8,-0.6,0.39269908169872414,0.7853981633974483,11,0.005729166666666666,0.9166666666666666
-0.8,-0.6,0.7853981633974483,1.178097245096172,8,0.004166666666666667,0.6666666666666666
-0.8,-0.6,1.178097245096172,1.5707963267948966,14,0.007291666666666667,1.1666666666666667
-0.8,-0.6,1.5707963267948966,1.9634954084936211,20,0.010416666666666666,1.6666666666666665
-0.8,-0.6,1.9634954084936211,2.356194490192345,23,0.011979166666666667,1.9166666666666667
-0.8,-0.6,2.356194490192345,2.7488935718910685,8,0.004166666666666667,0.6666666666666666
-0.8,-0.6,2.7488935718910685,3.141592653589793,9,0.0046875,0.75
-0.6,-0.3999999999999999,-3.141592653589793,-2.748893571891069,12,0.00625,1.0
-0.6,-0.3999999999999999,-2.748893571891069,-2.356194490192345,16,0.008333333333333333,1.3333333333333333
-0.6,-0.3999999999999999,-2.356194490192345,-1.9634954084936207,16,0.008333333333333333,1.3333333333333333
-0.6,-0.3999999999999999,-1.9634954084936207,-1.5707963267948966,3,0.0015625,0.25
-0.6,-0.3999999999999999,-1.5707963267948966,-1.1780972450961724,0,0.0,0.0
-0.6,-0.3999999999999999,-1.1780972450961724,-0.7853981633974483,2,0.0010416666666666667,0.16666666666666666
-0.6,-0.3999999999999999,-0.7853981633974483,-0.39269908169872414,6,0.003125,0.5
-0.6,-0.3999999999999999,-0.39269908169872414,0.0,2,0.0010416666666666667,0.16666666666666666
-0.6,-0.3999999999999999,0.0,0.39269908169872414,4,0.0020833333333333333,0.3333333333333333
-0.6,-0.3999999999999999,0.39269908169872414,0.7853981633974483,7,0.0036458333333333334,0.5833333333333334
-0.6,-0.3999999999999999,0.7853981633974483,1.178097245096172,6,0.003125,0.5
-0.6,-0.3999999999999999,1.178097245096172,1.5707963267948966,2,0.0010416666666666667,0.16666666666666666
-0.6,-0.3999999999999999,1.5707963267948966,1.9634954084936211,22,0.011458333333333333,1.8333333333333333
-0.6,-0.3999999999999999,1.9634954084936211,2.356194490192345,14,0.007291666666666667,1.1666666666666667
-0.6,-0.3999999999999999,2.356194490192345,2.7488935718910685,5,0.0026041666666666665,0.41666666666666663
-0.6,-0.3999999999999999,2.7488935718910685,3.141592653589793,6,0.003125,0.5
-0.3999999999999999,-0.19999999999999996,-3.141592653589793,-2.748893571891069,13,0.0067708333333333336,1.0833333333333335
-0.3999999999999999,-0.19999999999999996,-2.748893571891069,-2.356194490192345,5,0.0026041666666666665,0.41666666666666663
-0.3999999999999999,-0.19999999999999996,-2.356194490192345,-1.9634954084936207,18,0.009375,1.5
-0.3999999999999999,-0.19999999999999996,-1.9634954084936207,-1.5707963267948966,28,0.014583333333333334,2.3333333333333335
-0.3999999999999999,-0.19999999999999996,-1.5707963267948966,-1.1780972450961724,7,0.0036458333333333334,0.5833333333333334
-0.3999999999999999,-0.19999999999999996,-1.1780972450961724,-0.7853981633974483,15,0.0078125,1.25
-0.3999999999999999,-0.19999999999999996,-0.7853981633974483,-0.39269908169872414,10,0.005208333333333333,0.8333333333333333
-0.3999999999999999,-0.19999999999999996,-0.39269908169872414,0.0,3,0.0015625,0.25
-0.3999999999999999,-0.19999999999999996,0.0,0.39269908169872414,8,0.004166666666666667,0.6666666666666666
-0.3999999999999999,-0.19999999999999996,0.39269908169872414,0.7853981633974483,15,0.0078125,1.25
-0.3999999999999999,-0.19999999999999996,0.7853981633974483,1.178097245096172,12,0.00625,1.0
-0.3999999999999999,-0.19999999999999996,1.178097245096172,1.5707963267948966,6,0.003125,0.5
-0.3999999999999999,-0.19999999999999996,1.5707963267948966,1.9634954084936211,17,0.008854166666666666,1.4166666666666665
-0.3999999999999999,-0.19999999999999996,1.9634954084936211,2.356194490192345,6,0.003125,0.5
-0.3999999999999999,-0.19999999999999996,2.356194490192345,2.7488935718910685,9,0.0046875,0.75
-0.3999999999999999,-0.19999999999999996,2.7488935718910685,3.141592653589793,7,0.0036458333333333334,0.5833333333333334
-0.19999999999999996,0.0,-3.141592653589793,-2.748893571891069,10,0.005208333333333333,0.8333333333333333
-0.19999999999999996,0.0,-2.748893571891069,-2.356194490192345,18,0.009375,1.5
-0.19999999999999996,0.0,-2.356194490192345,-1.9634954084936207,19,0.009895833333333333,1.5833333333333333
-0.19999999999999996,0.0,-1.9634954084936207,-1.5707963267948966,10,0.005208333333333333,0.8333333333333333
-0.19999999999999996,0.0,-1.5707963267948966,-1.1780972450961724,13,0.0067708333333333336,1.0833333333333335
-0.19999999999999996,0.0,-1.1780972450961724,-0.7853981633974483,13,0.0067708333333333336,1.0833333333333335
-0.19999999999999996,0.0,-0.7853981633974483,-0.39269908169872414,10,0.005208333333333333,0.8333333333333333
-0.19999999999999996,0.0,-0.39269908169872414,0.0,12,0.00625,1.0
-0.19999999999999996,0.0,0.0,0.39269908169872414,12,0.00625,1.0
-0.19999999999999996,0.0,0.39269908169872414,0.7853981633974483,12,0.00625,1.0
-0.19999999999999996,0.0,0.7853981633974483,1.178097245096172,11,0.005729166666666666,0.9166666666666666
-0.19999999999999996,0.0,1.178097245096172,1.5707963267948966,8,0.004166666666666667,0.6666666666666666
-0.19999999999999996,0.0,1.5707963267948966,1.9634954084936211,9,0.0046875,0.75
-0.19999999999999996,0.0,1.9634954084936211,2.356194490192345,7,0.0036458333333333334,0.5833333333333334
-0.19999999999999996,0.0,2.356194490192345,2.7488935718910685,8,0.004166666666666667,0.6666666666666666
-0.19999999999999996,0.0,2.7488935718910685,3.141592653589793,5,0.0026041666666666665,0.41666666666666663
0.0,0.20000000000000018,-3.141592653589793,-2.748893571891069,21,0.0109375,1.75
0.0,0.20000000000000018,-2.748893571891069,-2.356194490192345,17,0.008854166666666666,1.4166666666666665
0.0,0.20000000000000018,-2.356194490192345,-1.9634954084936207,6,0.003125,0.5
0.0,0.20000000000000018,-1.9634954084936207,-1.5707963267948966,7,0.0036458333333333334,0.5833333333333334
0.0,0.20000000000000018,-1.5707963267948966,-1.1780972450961724,22,0.011458333333333333,1.8333333333333333
0.0,0.20000000000000018,-1.1780972450961724,-0.7853981633974483,3,0.0015625,0.25
0.0,0.20000000000000018,-0.7853981633974483,-0.39269908169872414,11,0.005729166666666666,0.9166666666666666
0.0,0.20000000000000018,-0.39269908169872414,0.0,11,0.005729166666666666,0.9166666666666666
0.0,0.20000000000000018,0.0,0.39269908169872414,6,0.003125,0.5
0.0,0.20000000000000018,0.39269908169872414,0.7853981633974483,12,0.00625,1.0
0.0,0.20000000000000018,0.7853981633974483,1.178097245096172,17,0.008854166666666666,1.4166666666666665
0.0,0.20000000000000018,1.178097245096172,1.5707963267948966,11,0.005729166666666666,0.9166666666666666
0.0,0.20000000000000018,1.5707963267948966,1.9634954084936211,19,0.009895833333333333,1.5833333333333333
0.0,0.20000000000000018,1.9634954084936211,2.356194490192345,19,0.009895833333333333,1.5833333333333333
0.0,0.20000000000000018,2.356194490192345,2.7488935718910685,6,0.003125,0.5
0.0,0.20000000000000018,2.7488935718910685,3.141592653589793,12,0.00625,1.0
0.20000000000000018,0.40000000000000013,-3.141592653589793,-2.748893571891069,34,0.017708333333333333,2.833333333333333
0.20000000000000018,0.40000000000000013,-2.748893571891069,-2.356194490192345,27,0.0140625,2.25
0.20000000000000018,0.40000000000000013,-2.356194490192345,-1.9634954084936207,23,0.011979166666666667,1.9166666666666667
0.20000000000000018,0.40000000000000013,-1.9634954084936207,-1.5707963267948966,12,0.00625,1.0
0.20000000000000018,0.40000000000000013,-1.5707963267948966,-1.1780972450961724,13,0.0067708333333333336,1.0833333333333335
0.20000000000000018,0.40000000000000013,-1.1780972450961724,-0.7853981633974483,12,0.00625,1.0
0.20000000000000018,0.40000000000000013,-0.7853981633974483,-0.39269908169872414,13,0.0067708333333333336,1.0833333333333335
0.20000000000000018,0.40000000000000013,-0.39269908169872414,0.0,12,0.00625,1.0
0.20000000000000018,0.40000000000000013,0.0,0.39269908169872414,11,0.005729166666666666,0.9166666666666666
0.20000000000000018,0.40000000000000013,0.39269908169872414,0.7853981633974483,15,0.0078125,1.25
0.20000000000000018,0.40000000000000013,0.7853981633974483,1.178097245096172,5,0.0026041666666666665,0.41666666666666663
0.20000000000000018,0.40000000000000013,1.178097245096172,1.5707963267948966,12,0.00625,1.0
0.20000000000000018,0.40000000000000013,1.5707963267948966,1.9634954084936211,14,0.007291666666666667,1.1666666666666667
0.20000000000000018,0.40000000000000013,1.9634954084936211,2.356194490192345,10,0.005208333333333333,0.8333333333333333
0.20000000000000018,0.40000000000000013,2.356194490192345,2.7488935718910685,8,0.004166666666666667,0.6666666666666666
0.20000000000000018,0.40000000000000013,2.7488935718910685,3.141592653589793,15,0.0078125,1.25
0.40000000000000013,0.6000000000000001,-3.141592653589793,-2.748893571891069,30,0.015625,2.5
0.40000000000000013,0.6000000000000001,-2.748893571891069,-2.356194490192345,26,0.013541666666666667,2.166666666666667
0.40000000000000013,0.6000000000000001,-2.356194490192345,-1.9634954084936207,16,0.008333333333333333,1.3333333333333333
0.40000000000000013,0.6000000000000001,-1.9634954084936207,-1.5707963267948966,23,0.011979166666666667,1.9166666666666667
0.40000000000000013,0.6000000000000001,-1.5707963267948966,-1.1780972450961724,11,0.005729166666666666,0.9166666666666666
0.40000000000000013,0.6000000000000001,-1.1780972450961724,-0.7853981633974483,22,0.011458333333333333,1.8333333333333333
0.40000000000000013,0.6000000000000001,-0.7853981633974483,-0.39269908169872414,23,0.011979166666666667,1.9166666666666667
0.40000000000000013,0.6000000000000001,-0.39269908169872414,0.0,22,0.011458333333333333,1.8333333333333333
0.40000000000000013,0.6000000000000001,0.0,0.39269908169872414,22,0.011458333333333333,1.8333333333333333
0.40000000000000013,0.6000000000000001,0.39269908169872414,0.7853981633974483,18,0.009375,1.5
0.40000000000000013,0.6000000000000001,0.7853981633974483,1.178097245096172,8,0.004166666666666667,0.6666666666666666
0.40000000000000013,0.6000000000000001,1.178097245096172,1.5707963267948966,3,0.0015625,0.25
0.40000000000000013,0.6000000000000001,1.5707963267948966,1.9634954084936211,10,0.005208333333333333,0.8333333333333333
0.40000000000000013,0.6000000000000001,1.9634954084936211,2.356194490192345,5,0.0026041666666666665,0.41666666666666663
0.40000000000000013,0.6000000000000001,2.356194490192345,2.7488935718910685,6,0.003125,0.5
0.40000000000000013,0.6000000000000001,2.7488935718910685,3.141592653589793,22,0.011458333333333333,1.8333333333333333
0.6000000000000001,0.8,-3.141592653589793,-2.748893571891069,26,0.013541666666666667,2.166666666666667
0.6000000000000001,0.8,-2.748893571891069,-2.356194490192345,19,0.009895833333333333,1.5833333333333333
0.6000000000000001,0.8,-2.356194490192345,-1.9634954084936207,18,0.009375,1.5
0.6000000000000001,0.8,-1.9634954084936207,-1.5707963267948966,11,0.005729166666666666,0.9166666666666666
0.6000000000000001,0.8,-1.5707963267948966,-1.1780972450961724,19,0.009895833333333333,1.5833333333333333
0.6000000000000001,0.8,-1.1780972450961724,-0.7853981633974483,28,0.014583333333333334,2.3333333333333335
0.6000000000000001,0.8,-0.7853981633974483,-0.39269908169872414,36,0.01875,3.0
0.6000000000000001,0.8,-0.39269908169872414,0.0,13,0.0067708333333333336,1.0833333333333335
0.6000000000000001,0.8,0.0,0.39269908169872414,12,0.00625,1.0
0.6000000000000001,0.8,0.39269908169872414,0.7853981633974483,10,0.005208333333333333,0.8333333333333333
0.6000000000000001,0.8,0.7853981633974483,1.178097245096172,8,0.004166666666666667,0.6666666666666666
0.6000000000000001,0.8,1.178097245096172,1.5707963267948966,5,0.0026041666666666665,0.41666666666666663
0.6000000000000001,0.8,1.5707963267948966,1.9634954084936211,7,0.0036458333333333334,0.5833333333333334
0.6000000000000001,0.8,1.9634954084936211,2.356194490192345,13,0.0067708333333333336,1.0833333333333335
0.6000000000000001,0.8,2.356194490192345,2.7488935718910685,23,0.011979166666666667,1.9166666666666667
0.6000000000000001,0.8,2.7488935718910685,3.141592653589793,28,0.014583333333333334,2.3333333333333335
0.8,1.0,-3.141592653589793,-2.748893571891069,7,0.0036458333333333334,0.5833333333333334
0.8,1.0,-2.748893571891069,-2.356194490192345,6,0.003125,0.5
0.8,1.0,-2.356194490192345,-1.9634954084936207,4,0.0020833333333333333,0.3333333333333333
0.8,1.0,-1.9634954084936207,-1.5707963267948966,8,0.004166666666666667,0.6666666666666666
0.8,1.0,-1.5707963267948966,-1.1780972450961724,5,0.0026041666666666665,0.41666666666666663
0.8,1.0,-1.1780972450961724,-0.7853981633974483,22,0.011458333333333333,1.8333333333333333
0.8,1.0,-0.7853981633974483,-0.39269908169872414,23,0.011979166666666667,1.9166666666666667
