step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
11100,5.549999999999644,494.0221893003315,-35.46705078614468,322.44102849390987,286.9739777077652,-1.1083453370670213,1.9550895984621726,7.473086264771417,0.4413334363194592,0.0004176555935398887,0.040346136272325354,0.17627105444585603,0.11822123284067418,0.0,-0.00018427392469270415,-0.01706594416205052,-0.005711359354415014,-0.015053963815472391,-0.001453936506722864,-0.007791164881214334,0.29574964683184085,0.4984317001202444,0.0,-1.1083453370670213,0,0.8321628174792322
11200,5.599999999999616,541.0148263936569,-29.16774230451847,353.11243266195487,323.9446903574364,-0.9114919470162022,1.9668148311858498,7.608348961458213,0.43348732528577455,0.0016810264814783767,0.04012599399381025,0.17780416012537228,0.16280410864159348,0.07291710898387045,0.00037607159524027754,-0.001602094233452374,-0.017031398409767706,-0.02319122257215015,0.015551500747245805,0.01597385635290776,0.29062187543292267,0.5033778584352244,0.0,-0.9114919470162022,1,0.5063954304208884
11300,5.649999999999588,567.2339074285504,-28.74245659915323,370.2252418396753,341.48278524052205,-0.8982017687235384,2.0020340508848173,8.024433443211429,0.4110100562842219,0.0038688710485422335,0.03942670814577184,0.17647504706719175,0.2398156615981159,0.09375946096946214,-0.00010999510981415313,0.029401405802958688,0.014902552991819045,-0.006700040107372638,-0.013748013893779325,0.008441060332926834,0.28599511401432404,0.5099809043800105,0.0,-0.8982017687235384,2,0.2675535218135793
11400,5.6999999999995605,567.9234288077162,-26.981907437570044,370.67528231858904,343.693374881019,-0.8431846074240639,2.030763204991573,8.374865822108394,0.3938120217325477,0.007074994716323762,0.03824307474174251,0.1851630893131239,0.2793431203842023,0.12401298689182795,0.003133284793785682,0.04984990687000933,-0.004150491947052733,0.007955481948844323,0.009504156401897454,0.021832495492459372,0.2797616448710968,0.5081827483035561,0.0,-0.8431846074240639,3,0.18156515295788117
11500,5.749999999999533,548.6233633381969,-12.58612552100385,358.07841299819427,345.4922874771904,-0.39331642253137034,2.0260539939221327,8.316738476388586,0.3965644525803918,0.010820147378649059,0.036654777185351824,0.20066375314410914,0.21085003019592424,0.09349244947531596,0.009306778658972862,0.015555401341631836,-0.0036187932598039686,0.012767312146070785,-0.00032933677404469656,0.014815536506691554,0.2761674832789579,0.4983673516308477,0.0,-0.39331642253137034,4,0.158898118751727
11600,5.799999999999505,532.9707280252071,-16.50145039243216,347.8621677803256,331.36071738789343,-0.515670324763505,2.0482074111027586,8.592544691973739,0.3838354014293443,0.014632766479998501,0.03484420116673903,0.20351492289796091,0.15910530727665015,0.08468668158011859,0.010496334288684357,-0.005014320692018237,0.0041919509801872845,0.028342718953442748,-0.00390599465714187,-0.0039452497436047946,0.27443338457916094,0.5009849606518972,0.0,-0.515670324763505,5,0.14000436138697886
11700,5.849999999999477,537.2943075097697,-28.627240342102596,350.6841046203529,322.0568642782503,-0.8946012606907061,2.0798127443026444,8.996481789650021,0.3666014024435239,0.01853990558364868,0.03400065261757111,0.20701499897033043,0.10375579075057773,0.05685403140221954,0.01197957140509513,-0.019780272263215767,0.007414713915012265,-0.0019525478722394148,-0.006994265647171703,-0.006417990745727693,0.2692910048801065,0.5098536399112381,0.0,-0.8946012606907061,6,0.0484449848369564
11800,5.89999999999945,532.5711214537235,-19.5907514346909,347.60135043913584,328.01059900444494,-0.6122109823340907,2.114301939002532,9.451506214793342,0.3489520893485901,0.022710268384351976,0.032387812151683314,0.2009782704530512,0.07536199688075812,0.050689075757420855,0.009437176974761093,-0.022136468118658468,-0.012989877555125616,0.005979117432088211,-0.016323818454640787,-0.010978631693739528,0.2741078654184096,0.5198404871786162,0.0,-0.6122109823340907,7,0.01713591510806506
11900,5.949999999999422,555.9537799690976,-14.728637401960441,362.86286828977546,348.134230887815,-0.4602699188112638,2.1300420274796528,9.664169034704098,0.34127329823182306,0.027072805275034154,0.030131593808249698,0.16258798379106382,0.0868448462331466,0.05827243589803441,-0.004970474866329568,-0.02060943924826789,-0.010681004235125746,0.020374060712943173,-0.009455163441890357,-0.002317222353119081,0.27365634677070294,0.5255486897165185,0.0,-0.4602699188112638,8,0.0831001364816459
12000,5.999999999999394,566.0077397581238,-15.967443536981591,369.424940206831,353.45749666984943,-0.4989826105306747,2.1340372078824483,9.718650442041717,0.33936016742366176,0.032083028979711825,0.02874825775129127,0.11151477361630704,0.09401915225829219,0.021741090472985523,-0.019421373177087788,-0.02268250703522574,-0.0033024224778282394,-0.009400178434477276,-0.0071534274289883435,0.002836050089727251,0.27161734086836625,0.5264802893344422,0.0,-0.4989826105306747,9,0.1406623065289413
