frame,r_lower_nm,r_upper_nm,g_r
0,0.0,0.02472405573947774,0.0
0,0.02472405573947774,0.04944811147895548,0.0
0,0.04944811147895548,0.07417216721843323,0.0
0,0.07417216721843323,0.09889622295791096,0.0
0,0.09889622295791096,0.1236202786973887,0.0
0,0.1236202786973887,0.14834433443686645,0.0
0,0.14834433443686645,0.17306839017634418,0.0
0,0.17306839017634418,0.19779244591582193,0.0
0,0.19779244591582193,0.22251650165529968,0.0
0,0.22251650165529968,0.2472405573947774,0.0
0,0.2472405573947774,0.27196461313425513,0.0
0,0.27196461313425513,0.2966886688737329,0.0
0,0.2966886688737329,0.32141272461321063,0.0
0,0.32141272461321063,0.34613678035268836,0.0
0,0.34613678035268836,0.37086083609216614,0.0
0,0.37086083609216614,0.39558489183164386,0.0
0,0.39558489183164386,0.4203089475711216,0.0
0,0.4203089475711216,0.44503300331059936,0.0
0,0.44503300331059936,0.4697570590500771,0.6142839905497411
0,0.4697570590500771,0.4944811147895548,1.6587282864888286
0,0.4944811147895548,0.5192051705290326,2.601524364101373
0,0.5192051705290326,0.5439292262685103,3.0929442511919127
0,0.5439292262685103,0.568653282007988,1.9104676946379737
0,0.568653282007988,0.5933773377474658,2.2082341690456126
0,0.5933773377474658,0.6181013934869435,1.5412695705142587
0,0.6181013934869435,0.6428254492264213,0.5173713240755169
0,0.6428254492264213,0.667549504965899,0.6587153527518179
0,0.667549504965899,0.6922735607053767,0.9453313522263529
0,0.6922735607053767,0.7169976164448545,0.5177428463640396
0,0.7169976164448545,0.7417216721843323,0.4832398761352613
0,0.7417216721843323,0.7664457279238099,0.587696564516633
0,0.7664457279238099,0.7911697836632877,0.5509778675061857
1,0.0,0.024772592275198027,0.0
1,0.024772592275198027,0.049545184550396054,0.0
1,0.049545184550396054,0.07431777682559408,0.0
1,0.07431777682559408,0.09909036910079211,0.0
1,0.09909036910079211,0.12386296137599014,0.0
1,0.12386296137599014,0.14863555365118816,0.0
1,0.14863555365118816,0.1734081459263862,0.0
1,0.1734081459263862,0.19818073820158422,0.0
1,0.19818073820158422,0.22295333047678223,0.0
1,0.22295333047678223,0.24772592275198027,0.0
1,0.24772592275198027,0.2724985150271783,0.0
1,0.2724985150271783,0.2972711073023763,0.0
1,0.2972711073023763,0.32204369957757434,0.0
1,0.32204369957757434,0.3468162918527724,0.0
1,0.3468162918527724,0.3715888841279704,0.0
1,0.3715888841279704,0.39636147640316843,0.0
1,0.39636147640316843,0.42113406867836645,0.0
1,0.42113406867836645,0.44590666095356446,0.0
1,0.44590666095356446,0.47067925322876253,0.7371407886596879
1,0.47067925322876253,0.49545184550396054,1.4375645149569842
1,0.49545184550396054,0.5202244377791586,3.001758881655429
1,0.5202244377791586,0.5449970300543566,2.6380995083695686
1,0.5449970300543566,0.5697696223295546,2.325786758689711
1,0.5697696223295546,0.5945422146047527,2.0559421573872996
1,0.5945422146047527,0.6193148068799507,1.1209233240103667
1,0.6193148068799507,0.6440873991551487,0.9700712326415947
1,0.6440873991551487,0.6688599914303467,0.8982482082979383
1,0.6688599914303467,0.6936325837055448,0.6672927192185962
1,0.6936325837055448,0.7184051759807428,0.5695171310004451
1,0.7184051759807428,0.7431777682559408,0.4349158885217355
1,0.7431777682559408,0.7679503605311389,0.7685262766755959
1,0.7679503605311389,0.7927229528063369,0.29668039019563924
2,0.0,0.025148870844584753,0.0
2,0.025148870844584753,0.050297741689169506,0.0
2,0.050297741689169506,0.07544661253375426,0.0
2,0.07544661253375426,0.10059548337833901,0.0
2,0.10059548337833901,0.12574435422292377,0.0
2,0.12574435422292377,0.15089322506750852,0.0
2,0.15089322506750852,0.17604209591209327,0.0
2,0.17604209591209327,0.20119096675667802,0.0
2,0.20119096675667802,0.22633983760126278,0.0
2,0.22633983760126278,0.25148870844584753,0.0
2,0.25148870844584753,0.2766375792904323,0.0
2,0.2766375792904323,0.30178645013501704,0.0
2,0.30178645013501704,0.32693532097960176,0.0
2,0.32693532097960176,0.35208419182418654,0.0
2,0.35208419182418654,0.3772330626687713,0.0
2,0.3772330626687713,0.40238193351335605,0.0
2,0.40238193351335605,0.4275308043579408,0.0
2,0.4275308043579408,0.45267967520252556,0.0
2,0.45267967520252556,0.47782854604711034,0.9828543848795852
2,0.47782854604711034,0.5029774168916951,0.9952369718932967
2,0.5029774168916951,0.5281262877362798,2.801641622878411
2,0.5281262877362798,0.5532751585808646,2.82003740549849
2,0.5532751585808646,0.5784240294254493,2.4919143843104066
2,0.5784240294254493,0.6035729002700341,1.903650145728981
2,0.6035729002700341,0.6287217711146188,1.5412695705142554
2,0.6287217711146188,0.6538706419592035,1.0994140636604754
2,0.6538706419592035,0.6790195128037884,0.5389489249787606
2,0.6790195128037884,0.7041683836483731,0.6116849926170496
2,0.7041683836483731,0.7293172544929578,0.46596856172763723
2,0.7293172544929578,0.7544661253375426,0.579887851362312
2,0.7544661253375426,0.7796149961821274,0.7685262766755951
2,0.7796149961821274,0.8047638670267121,0.46621204173600483
3,0.0,0.024898333341150027,0.0
3,0.024898333341150027,0.04979666668230005,0.0
3,0.04979666668230005,0.07469500002345009,0.0
