step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
6100,3.050000000000186,228.38633403458155,-1081.1254860387862,149.06440648821828,-932.0610795505679,-33.78517143871207,1.634837571456051,4.3694203802712925,1.3151085794201356,0.00011488946509665547,0.8835350299189201,0.2032540026629331,0.06558715834784218,0.11527997658381375,0.010386776359745673,-0.02130292590927375,-0.012741321657866695,0.04238922091017972,0.02112978541893799,0.005831055318124481,0.5381529182646559,0.5311818788914693,0.0,-33.78517143871207,0,0.9636101711287451
6200,3.1000000000002026,234.17354991164828,-1080.2337543250212,152.8416373088834,-927.3921170161378,-33.75730482265691,1.6388382279889926,4.401576533023414,1.3055009236067736,0.0004362268464511525,0.8846352685381033,0.19468557647282675,0.04671113823472161,0.09188723557908253,0.006867069611929668,-0.02560462156868344,-0.02354480480572059,0.04067822941581164,0.003114285346453552,-0.01432688743699852,0.5386490725767117,0.5337812375084745,0.0,-33.75730482265691,1,0.8640911092895175
6300,3.1500000000002193,228.38757936377073,-1071.3299526164399,149.06521929629304,-922.2647333201469,-33.479061019263746,1.639808672037839,4.409400393035346,1.3031844960743861,0.0009026774995129122,0.8835084023576684,0.19205281955473819,0.04125597459754746,0.05218486598253831,0.005816036644051428,-0.028059434874867804,-0.024314225050605303,0.010523524781641478,-0.02002578654985738,-0.0027906626120529168,0.5385289025112865,0.5339998647728861,0.0,-33.479061019263746,2,0.7350816987189467
6400,3.200000000000236,226.1413684412807,-1066.6041680771796,147.59915041163887,-919.0050176655407,-33.33138025241186,1.6341639902793996,4.364021776324248,1.3167354618537126,0.0014176667703004805,0.8821403482760921,0.18320226330087247,0.039188333548431084,0.019948619069083132,0.0023876844165803233,-0.02918321822833419,-0.009604921067388033,-0.0033003357101896776,-0.02333120265237264,-0.006291595211202096,0.5381389859023928,0.5315178152377573,0.0,-33.33138025241186,3,0.5985195178053018
6500,3.2500000000002527,213.26407670806222,-1069.8168257381944,139.19433119379022,-930.6224945444042,-33.431775804318576,1.640531998298587,4.41523798049138,1.3014614964306987,0.0018681788623488554,0.8827253391476998,0.17101816592903832,0.0383450528953608,0.018759108927484846,-0.00206739295201851,-0.02782728816838214,0.00211142500651945,-0.013198094810655047,-0.014086809576703718,-0.01376859270809892,0.5384531103015522,0.5334932691990177,0.0,-33.431775804318576,4,0.47455105050459817
6600,3.3000000000002694,238.65604608830978,-1073.2166950942574,155.76729674023355,-917.4493983540239,-33.53802172169554,1.6301987020255995,4.332330987312692,1.3263673172746955,0.0021944694538370696,0.8837691052489349,0.1606000432681904,0.06701346994950486,0.022851611989061788,-0.00563367855716682,-0.0234397170443341,0.0031331770229917942,-0.019512571878174192,-0.017786347840789765,-0.01302295059065893,0.5391479300207347,0.5305715614539915,0.0,-33.53802172169554,5,0.37752604868874984
6700,3.350000000000286,249.61735415725528,-1076.094220901736,162.92158155564843,-913.1726393460875,-33.62794440317925,1.6299311400792933,4.330198161416554,1.3270206154510424,0.002456801631026394,0.882461083680819,0.1504581091854871,0.09937456963317283,0.01959219972489187,-0.008890175360338634,-0.018289910048797223,0.0023031257403603187,-0.01859190299023876,-0.01591713993511162,-0.009982609866115698,0.5388824009358355,0.5301004869525867,0.0,-33.62794440317925,6,0.29783449715269555
6800,3.400000000000303,268.37422084875357,-1072.0400183590605,175.16391301022426,-896.8761053488362,-33.50125057372064,1.6347084353209274,4.368385037981436,1.3154202707010525,0.002740918825822135,0.8783808381167996,0.1410962476768659,0.11442305451951269,0.029437478167783124,-0.011707714984782982,-0.015911517370577815,0.005199390725272248,-0.022940215533301313,-0.014500779287398612,-0.011650648787315301,0.5375471888800911,0.530373342368282,0.0,-33.50125057372064,7,0.24443067628061557
6900,3.4500000000003195,236.62359136704202,-1056.9305973496412,154.440743389217,-902.4898539604242,-33.02908116717629,1.6415883630648445,4.423772600559245,1.2989506351347122,0.0030545436879380094,0.8724594895044145,0.12833065584351017,0.1051862096861542,0.0483249042165045,-0.015258057053702766,-0.018281491763639572,0.014011778205206006,-0.026279990669243785,-0.01581977999751235,-0.02377869771374089,0.5357853543098116,0.5308335187603201,0.0,-33.02908116717629,8,0.219123277535552
7000,3.500000000000336,247.95961339525257,-1045.9570291525738,161.83959850336194,-884.1174306492119,-32.68615716101793,1.635829496084535,4.377378539535204,1.312717686462207,0.003306968020912576,0.8688832872164427,0.11700209753117206,0.07795124808562005,0.060100833660468464,-0.018126977211154686,-0.02334284761447435,0.021672661240099794,-0.017161067087971344,-0.010266774562701126,-0.022574593820130495,0.5347172636608178,0.5297180642781687,0.0,-32.68615716101793,9,0.21082572680240225
