step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,frame
5050,5.050000000000021,293.2467436496676,-1227.668649032153,191.39784340214314,-1036.27080563001,-38.364645282254784,1.6390344792347435,4.403157991722524,1.111389126345734,0.00016176627450715324,0.08822921825779677,0.12616527165980643,0.18546260656390512,0.0888586496262817,-0.015826915331104262,0.010737614033328974,0.01980606759882273,0.015658355904835244,0.0011731201434508056,-0.015520024045691827,0
5100,5.100000000000038,294.85812278794344,-1233.0772700705847,192.44956690341976,-1040.627703167165,-38.53366468970577,1.6464309429173207,4.463037734747841,1.096477826186074,0.0006331639234042353,0.08689794867530018,0.16003302179331907,0.16221990813743842,0.09417956149666316,-0.005821349094915166,0.005553645917049529,0.01319975686875778,-0.0007306401491960723,0.03446533603641524,-0.003599656470783838,1
5150,5.1500000000000545,296.5530441960245,-1225.9433277865378,193.55581721742286,-1032.387510569115,-38.310728993329306,1.6494889513967534,4.487952303194353,1.0903908025269429,0.0013467019965550358,0.08605745984785299,0.20242721531654032,0.1220756641531028,0.09601190189441372,0.010040544516964098,-0.001294334308271223,4.562462783149506e-05,-0.01624885427492075,0.028429173749333996,0.016794368938165556,2
5200,5.200000000000071,285.75543969862605,-1218.426917143137,186.50837931925378,-1031.918537823883,-38.07584116072303,1.6339939882797776,4.362659951091728,1.121706016156069,0.002231536593148238,0.08435314847762641,0.24873050651674206,0.08692826544108777,0.08835265137259105,0.031604505674400055,-0.010316535565093592,-0.01295821450617497,-0.007512820183972605,-0.010221097387666146,0.015232640352999635,3
5250,5.250000000000088,287.5008465583873,-1230.8676186935263,187.64758074621562,-1043.2200379473106,-38.4646130841727,1.6236768320734454,4.280542186785397,1.1432247832272262,0.003073941769081324,0.08275522070146166,0.2772174404869972,0.0606442461381847,0.08857243854927718,0.047070461223392895,-0.022592425166203876,-0.014531412635360922,-0.0082030008465956,-0.02006995185808997,-0.012762209336947555,4
5300,5.300000000000105,250.87113467504912,-1218.408788526855,163.73990568848876,-1054.6688828383662,-38.07527464146422,1.617696127157917,4.233414932165299,1.1559513990469514,0.0037714360245733225,0.08197209867355013,0.2850608686192852,0.0713700648376405,0.09333933522978914,0.05162291490888397,-0.02612287935768871,-0.009339899156744803,-0.01318009874161201,0.0006504740979497768,-0.0030146535787859527,5
5350,5.350000000000121,242.28702650225242,-1211.535316083237,158.13718433732922,-1053.3981317459077,-37.860478627601154,1.6241963794624152,4.284652591338934,1.1421280510524423,0.004259008520829332,0.08129855001510129,0.2818384606855268,0.0876550456863391,0.11191049801273763,0.04973720559647714,-0.02306052949953812,-0.009495104215956158,-0.010391443062665054,0.013282609290224326,0.012123942506052256,6
5400,5.400000000000138,262.51389369435566,-1216.977330157155,171.33896353244666,-1045.6383666247084,-38.03054156741109,1.629551256869252,4.327171187738627,1.1309055503625989,0.00449398042080258,0.07911139862682928,0.2762181238590691,0.097494145078378,0.10295357685068196,0.04649956330139253,-0.02008943831620504,-0.011331086961662561,-0.01034042865050543,0.006928180036604824,0.010168890580098303,7
5450,5.450000000000155,273.43927322587035,-1220.9551151382652,178.46979831907262,-1042.4853168191926,-38.15484734807079,1.62369445042885,4.280681531506742,1.1431875689804571,0.00461195669203066,0.07705966428137083,0.26895863230354106,0.10790698380169315,0.08407753297444855,0.04241418930641689,-0.015527783721840497,-0.010743820544642738,-0.014848215345987315,-0.0017943273457508657,-0.0036231053347932354,8
5500,5.500000000000171,295.92869021031544,-1237.4841817364872,193.14831053926858,-1044.3358711972187,-38.671380679265226,1.6263932024001841,4.302061865406206,1.1375061695261488,0.004661308691263643,0.07653139339485003,0.23719946856210025,0.12813142630306096,0.08227248538380552,0.025820477817953845,-0.008963195633705566,-0.013109482530943697,-0.014964244965753336,-0.012692469853326085,0.014792093289417118,9
5550,5.550000000000188,311.1094593406449,-1238.3189465663481,203.05657562882766,-1035.2623709375205,-38.69746708019838,1.6295447926013031,4.327119691568246,1.130919009039284,0.004813370948506014,0.07596841419316958,0.188993627749938,0.14718127712858275,0.040616593355248067,0.004612739437504119,-0.0025233095606850453,-0.022721202305478236,0.0030708287027202516,-0.009225750739798077,0.0022146777944891177,10
