frame,step,time_ps,molecule_id,box_nm,x_nm,y_nm,z_nm,dx_nonaffine_nm,dy_nonaffine_nm,dz_nonaffine_nm,vx_nm_ps,vy_nm_ps,vz_nm_ps,dipole_ux,dipole_uy,dipole_uz,theta_rad,phi_rad,dipole_debye
0,1100,0.550000,0,1.7667962,0.19783023,0.18515927,0.26475426,0.0031948158,-0.0050364152,0.0003090336,0.057855136,-0.091219516,-0.038444807,0.3343454,-0.21148872,0.91841476,0.40674165,-0.56400698,1.7
0,1100,0.550000,1,1.7667962,0.32653891,0.71419107,0.65230178,-0.0014172903,0.0038114687,-0.0018371981,-0.11359191,0.098004239,-0.037472383,-0.22067532,0.89368341,-0.39068192,1.9721686,1.8128815,1.7
0,1100,0.550000,2,1.7667962,0.67004868,0.19175213,0.65208688,0.0011431595,-0.0071133717,-0.00178235,0.029010044,-0.16903097,-0.06111156,-0.9285782,-0.017077461,0.37074371,1.1909867,-3.1232037,1.7
0,1100,0.550000,3,1.7667962,0.68404555,0.72764836,0.25321952,-0.0026165131,-0.0036572633,0.010236184,-0.062172528,-0.093688077,0.18182958,0.083163481,0.45149648,-0.88838886,2.6646201,1.3886428,1.7
0,1100,0.550000,4,1.7667962,0.19469223,0.32724406,1.1202885,0.0068450273,0.0067487394,-0.0079366402,0.13333931,0.14622041,-0.18356932,0.64348145,0.55279862,0.52947644,1.012813,0.70973885,1.7
0,1100,0.550000,5,1.7667962,0.16187049,0.70726764,1.5954784,-0.0097182432,0.010495719,0.0040793107,-0.22523815,0.19683387,0.10493327,-0.23894512,-0.96720551,-0.086131993,1.6570352,-1.8129937,1.7
0,1100,0.550000,6,1.7667962,0.66260643,0.16209425,1.4870956,0.0015748954,-0.00069041565,-0.0058073561,0.027032825,0.022714208,-0.12522354,0.9626026,0.26255452,0.066793476,1.5039531,0.26627771,1.7
0,1100,0.550000,7,1.7667962,0.67480737,0.65241111,1.1109426,-0.0085216224,0.0022075247,0.0059391518,-0.23926931,0.03055516,0.14481034,0.17098774,-0.032087529,-0.98475052,2.9667304,-0.18550234,1.7
0,1100,0.550000,8,1.7667962,0.21980484,1.0632057,0.16515271,-0.00094165304,0.0016083631,-0.0017915891,-0.0037938136,0.03033194,-0.06645856,0.85496952,-0.47823323,-0.20079867,1.7729695,-0.50999873,1.7
0,1100,0.550000,9,1.7667962,0.26564118,1.5260891,0.75822321,0.0064828317,0.0069155025,-0.0020349841,0.084839605,0.14702774,-0.10257716,-0.9936651,0.042430622,0.10406402,1.4665436,3.0989174,1.7
0,1100,0.550000,10,1.7667962,0.6813447,1.1367396,0.62970234,0.0024468717,0.0076731891,-0.0072630825,0.093637214,0.18095022,-0.1532542,0.87678844,-0.029714418,0.47995738,1.0701902,-0.0338771,1.7
0,1100,0.550000,11,1.7667962,0.78475089,1.5832397,0.18844501,0.0017576477,-0.0066085516,0.0016787187,0.030548681,-0.11924108,0.05629269,0.10739984,-0.5587119,-0.82237843,2.5363753,-1.3808853,1.7
0,1100,0.550000,12,1.7667962,0.17335844,1.0862208,1.1051991,0.0050716544,-0.0048447146,0.0091047269,0.087084498,-0.11345163,0.17921988,-0.14629965,0.98923198,0.0040612334,1.5667351,1.7176242,1.7
0,1100,0.550000,13,1.7667962,0.21130488,1.5717508,1.4815416,-0.00064843012,0.0042939269,-0.0035149451,-0.0097701189,0.049681499,-0.058495476,0.82188243,0.52476635,0.22165186,1.3472882,0.56824351,1.7
