step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
11100,5.549999999999644,425.15439611316333,-502.03075923380123,282.7944266689009,-219.23633256490035,-15.688461226056289,1.5713418312821539,3.879823922605829,1.2613,0.00025818061862348983,0.6675493210375393,0.15148426348348557,0.11023642472829694,0.08719336524242573,-0.008570341075474476,-0.005096603860310931,0.017689828506010967,0.005574014840663884,0.022352254307119485,-0.023361667193876376,0.2548406344449065,0.5163156032850178,0.6076254280107511,-16.29608665406704,0,0.9195041461138937
11200,5.599999999999616,439.13073295332777,-499.0013585165511,292.09088508443074,-206.91047343212034,-15.593792453642221,1.5713418312821539,3.879823922605829,1.2613,0.0009026978022455298,0.660370765207704,0.18299229311818394,0.09225062222200149,0.08092573048389416,0.0023083141580917256,-0.01244300332587954,-0.003740264004501262,0.02410690836246512,-0.015124670908439877,0.01287862060555441,0.25363840115579583,0.5154039864611624,0.49826487875428677,-16.092057332396507,1,0.7153254677502776
11300,5.649999999999588,502.77543672460155,-503.6585289020658,334.4246059116259,-169.2339229904399,-15.739329028189557,1.5713418312821539,3.879823922605829,1.2613,0.0017875437721434928,0.6521409821940899,0.19879842455556676,0.08377115027554449,0.09301875926310761,0.008537614044671335,-0.01851547832659183,-0.01358048775648947,-0.0019554484868797924,0.04337732340441648,-0.006610473204279575,0.2514577673853074,0.513510822326245,0.35248674148283743,-16.091815769672394,2,0.46738815773776954
11400,5.6999999999995605,494.07151948772315,-489.82787004822484,328.6351343519306,-161.19273569629422,-15.307120939007026,1.5713418312821539,3.879823922605829,1.2613,0.002712792051894314,0.6438678187966184,0.20791883128508645,0.11739526530039508,0.07007545485965239,0.012366699770793554,-0.015739980118177593,-0.011131275015125557,-0.009013538114365765,0.017096716471929514,-0.0034359520204585007,0.2502535422096777,0.5129379702407322,0.303589950094003,-15.610710889101028,3,0.2737654418722105
11500,5.749999999999533,453.35729367567666,-467.8824306657127,301.55378166912493,-166.3286489965878,-14.621325958303522,1.5713418312821539,3.879823922605829,1.2613,0.0035946435617941934,0.634158855200796,0.21314737672054745,0.1535327251869919,0.09170554808791208,0.014639281757781633,-0.0078051961544449815,0.009032727359914864,-0.01084804566195597,0.026787436182929628,-0.006197030921980196,0.25153056635879567,0.5117031791332967,0.8029585147580389,-15.424284473061562,4,0.17390596793516608
11600,5.799999999999505,482.4388697356976,-486.37711529826555,320.89759583101034,-165.47951946725522,-15.199284853070798,1.5713418312821539,3.879823922605829,1.2613,0.004177332061780556,0.6376747807097216,0.21897942948205282,0.18101561545695538,0.08906725900206501,0.01724076442455261,0.0022939437315717287,0.015986204961004433,-0.016358951043254823,-0.0004801339220949013,0.012076946639716812,0.25703440925065313,0.5114112094609813,0.4426048382820458,-15.641889691352844,5,0.16837774573287134
11700,5.849999999999477,513.5730990249315,-486.86258256786954,341.6067466762564,-145.25583589161312,-15.214455705245923,1.5713418312821539,3.879823922605829,1.2613,0.004774618122861734,0.6445865431447075,0.20849600000798607,0.20687565280091835,0.07056833697825265,0.012614794342534326,0.014356924209698292,-0.004959912739088207,-0.005065332548367972,-0.007032096161426412,0.0029076225510247028,0.2590030105862266,0.5112870541636905,0.36353950564007903,-15.577995210886002,6,0.20783025077639988
11800,5.89999999999945,471.18983685620896,-473.4671165077977,313.41522276179745,-160.05189374600025,-14.795847390868678,1.5713418312821539,3.879823922605829,1.2613,0.005705502405944226,0.6478631834342891,0.170854028220505,0.19422085752894097,0.04608135948437597,-0.0021253172034342116,0.012740950151569726,-0.018171199706281498,-0.011982617465448608,-0.01768187986996098,-0.017981536816008982,0.2607713786130284,0.5091254008541184,0.36345290663002555,-15.159300297498703,7,0.19439822084970124
11900,5.949999999999422,462.48527578863366,-460.3712764793439,307.6253229536012,-152.74595352574272,-14.386602389979497,1.5713418312821539,3.879823922605829,1.2613,0.006703034506302842,0.6451061705862892,0.11698533345905444,0.1511214443933131,0.0,-0.018131026328231055,-0.0005188670075123044,-0.01817474419782392,-0.01729659986476031,-0.012931866199294173,-0.018441660184833664,0.2578416741058449,0.5102669141529417,0.5089342711685729,-14.895536661148071,8,0.11384699016811944
12000,5.999999999999394,484.07683043594045,-480.0174952792851,321.9870968719641,-158.03039840732094,-15.000546727477658,1.5713418312821539,3.879823922605829,1.2613,0.007616482455470705,0.6415652135364877,0.05437750926404341,0.09476758324108178,0.0,-0.029205766695472382,-0.018463430131437187,-0.017903257451831977,-0.01635724426965654,-0.014952354416185379,-0.011444868973129513,0.2508956436204343,0.5132432284725817,0.3873045405753966,-15.387851268053055,9,0.04619804463509078
