step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,frame
17050,17.049999999997855,1660.7043148165535,-401.83456839113046,1083.9173196898428,682.0827512987123,-12.557330262222827,2.00654910993921,8.078846945213327,0.5139065998720216,0.0010928052600784166,0.05967123018564824,0.1271233344495057,0.1873872263068843,0.04508190312028281,-0.015576420994517812,0.007516871968868765,-0.017309608598488405,-0.018625411913001284,0.004677395964810624,-0.011352309781032048,0
17100,17.099999999997916,1684.8963591511613,-427.2040911280104,1099.7071117792807,672.5030206512703,-13.350127847750326,2.0119140440792784,8.14382188676167,0.5098064302278068,0.00447168032235906,0.05555046008648431,0.14114550900479098,0.1516850322935042,0.026645942325632648,-0.011693362877706816,-0.008012029884365772,0.004260037454525648,-0.01804662826415824,-0.0031521277696861796,-0.00853846599201095,1
17150,17.149999999997977,1620.5259759365563,-447.9326718576665,1057.6935079011635,609.760836043497,-13.997895995552078,2.016278127076244,8.196931702777723,0.5065032764752845,0.009917089991266132,0.046440145650351754,0.15556091759634072,0.17515920812878052,0.08814720867109499,-0.007278246107442056,0.00150630736542499,-0.0022963172338642712,-0.0032146652976509237,-0.005843418293488184,0.045113275013608393,2
17200,17.199999999998038,1473.9075225133793,-353.27311994665484,961.9977963686291,608.7246764219742,-11.039784998332964,2.0290786919789157,8.354042313789307,0.49697770355413107,0.017120673424132607,0.03735814670328436,0.18858029062712572,0.07373262644867924,0.031246692383838752,0.004451639755366371,-0.026410727388335917,-0.018351059769336212,-0.019613050414175163,-0.016797806146340324,0.0014064949542151085,3
17250,17.2499999999981,1387.7343633887194,-332.3466772311092,905.7538408165985,573.4071635854893,-10.385833663472162,2.033083283417147,8.403602632629898,0.4940467732708295,0.024727931372011725,0.03130998893918506,0.20304402156971893,0.05781262448727855,0.06655466456838063,0.010298709362791722,-0.02717874081556635,0.003697168443552809,-0.0046703614948941105,-0.004770620995860091,0.012581262448513427,4
17300,17.29999999999816,1683.27050687411,-407.77891971582073,1098.645941872856,690.8670221570352,-12.743091241119398,2.041172765719527,8.504314164390276,0.4881960713405411,0.03275845826702187,0.029008931827229113,0.17747035738700018,0.0933515397272657,0.021839611798041576,0.00025365445271696707,-0.01896440640254871,-0.004643912958070615,-0.003980272741133779,-0.006821656529975132,0.0026081574082179736,5
17350,17.34999999999822,1579.4146380434772,-425.2959250583307,1030.8607413572577,605.564816298927,-13.290497658072834,2.043240088924893,8.530180145063127,0.4867157192341246,0.04223269418645574,0.029802740294087256,0.1294589858467319,0.12819500516734367,0.030366676625015097,-0.014957802305585202,-0.013658543088053792,-0.015108814823630447,-0.002949620164136572,0.00553281029548943,-0.019945895736818334,6
17400,17.399999999998283,1473.1156705379856,-367.5062546054577,961.4809662122296,593.974711606772,-11.484570456420553,2.023440941200083,8.2846010410221,0.5011433554788091,0.052808158399721875,0.03251236934034209,0.14355016807464682,0.1077276231419059,0.065470846737954,-0.010986683092377434,-0.017574809737859836,0.012893523761793414,0.012825066873714559,-0.0069855900451050315,-0.007904024874649914,7
17450,17.449999999998344,1512.296229635229,-358.6572037172068,987.0535417885899,628.3963380713831,-11.208037616162713,2.0247506729597706,8.300698812547616,0.5001714745058681,0.06446545827778338,0.03371986309143437,0.19514126244681926,0.054553883926727,0.08967319534517428,0.007050438512865418,-0.028765955169276314,0.008693238660834362,0.032504014606782934,-0.0017418254559987975,-0.011194157471033264,8
17500,17.499999999998405,1701.0530804461036,-448.5294726790899,1110.2523665153258,661.7228938362359,-14.01654602122156,2.021317145495514,8.25854195705064,0.5027246681185071,0.07632142948666404,0.033131049504984564,0.25240895345542835,0.05927181802700931,0.09529137288421403,0.03350738558396347,-0.02531164940467311,0.004889234516871206,-0.006935138394313525,-0.006273702223605184,0.01608605437611526,9
