step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
6100,3.050000000000186,286.6625284435969,-25.292174786921816,190.67559013805186,165.38341535113005,-0.7903804620913067,1.4361248661135246,2.961942380910033,1.1135,0.00022945005960864213,0.6307148200965523,0.04930099798886765,0.13653171267765385,0.08069854324834365,-0.029749070035924304,-0.0005350409075607175,0.02769479779303638,0.011035100229882064,-0.01776819871955782,0.0003436312715103019,0.24322177690019162,0.4645962407264841,0.018935269657631815,-0.8093157317489386,0,0.8978493040107535
6200,3.1000000000002026,282.4637671691033,-14.64357952701759,187.88275464535718,173.2391751183396,-0.45761186021929967,1.4361248661135246,2.961942380910033,1.1135,0.0008676547302546493,0.6261783529896604,0.13002803640776658,0.16913241378290272,0.09209595271069196,-0.014805377804325694,0.020060979475950515,0.015835858906015157,0.014993148652174396,-0.005163306213957381,-0.012090115643425185,0.24751703782453466,0.46691487969001355,0.5263222144209744,-0.983934074640274,1,0.6503035733807572
6300,3.1500000000002193,271.51557721081053,-20.04167709755208,180.60048935391814,160.55881225636605,-0.6263024092985024,1.4361248661135246,2.961942380910033,1.1135,0.0017410471972213184,0.6319195793673771,0.198159945557996,0.18218413810339085,0.09741539029352882,0.008275988669468841,0.022696821753557386,0.01563889871879036,0.002934796522399213,0.00432640094088958,0.0030656429911379056,0.24769652011690896,0.46892313667810337,0.33092778424195146,-0.9572301935404539,2,0.45974071795972077
6400,3.200000000000236,253.76221581730115,-15.143621131282464,168.7917165819039,153.64809545062144,-0.473238160352577,1.4361248661135246,2.961942380910033,1.1135,0.0027916798295431486,0.6370439078339831,0.23954945541693104,0.17182208225833567,0.12552990241703968,0.026976971964436883,0.012867785023743921,0.02773466695537363,-0.002801917148010627,2.477500173554916e-05,0.026942339459699025,0.2471467306459281,0.4663727156172327,0.07470526221824765,-0.5479434225708246,3,0.3487473535278577
6500,3.2500000000002527,252.63738265992538,-4.889967794576109,168.04352592282487,163.15355812824876,-0.15281149358050342,1.4361248661135246,2.961942380910033,1.1135,0.003963088646364561,0.6350364732758554,0.26029796703245467,0.1732218910851972,0.0963234993767003,0.03768261330707492,0.005067740409607722,0.012918945476356468,-0.0010633507636573672,-0.0019151831947694152,-0.012134337515565431,0.2489254541623276,0.46712240170121555,0.23006321317954545,-0.38287470676004887,4,0.280874354841479
6600,3.3000000000002694,272.9018296043495,-14.582150023138968,181.52256485033357,166.9404148271946,-0.45569218822309276,1.4361248661135246,2.961942380910033,1.1135,0.004999230992609604,0.6387540757707105,0.2384281068983232,0.18113293885083365,0.07480313624566116,0.026423702873928492,0.005368316469890942,-0.009414009744056161,-0.014651949882819001,0.0017810358093022442,-0.0015932133115133618,0.2518839460500246,0.4701458969870457,0.3174998114209483,-0.7731919996440411,5,0.26697397466653777
6700,3.350000000000286,298.96134710618605,-21.539897748008357,198.8562355793045,177.31633783129615,-0.6731218046252612,1.4361248661135246,2.961942380910033,1.1135,0.005804888670018575,0.6488424499428108,0.18727427993386764,0.17476209025576117,0.043743715994461405,0.003944935148127606,0.005524780107951705,-0.013785856497283961,-0.012131662276249811,0.0020113608779452822,-0.0058145571970688184,0.2514508533918884,0.47084218766371727,0.23676743705524175,-0.9098892416805029,6,0.2657291461877851
6800,3.400000000000303,293.78819574776526,-11.517830392177384,195.41527769235685,183.89744730017946,-0.35993219975554325,1.4361248661135246,2.961942380910033,1.1135,0.006729519278396195,0.6526610296340101,0.1528596358987026,0.14098301161515772,0.059526166328505006,-0.008138252090752066,0.0001654754997149854,0.0030073515601884335,0.0022431281012073715,0.015844231705502268,-0.003441100492978869,0.24818455303301418,0.47083860688583434,0.4085316707549157,-0.768463870510459,7,0.22311784151634023
6900,3.4500000000003195,288.78686831408277,-9.956334060441593,192.08860969333838,182.13227563289678,-0.3111354393887998,1.4361248661135246,2.961942380910033,1.1135,0.007691462515522197,0.654445940478009,0.16801594505773845,0.09923157011447442,0.07649368251901632,-0.003118082277527756,-0.006528143477438449,0.014335410880091657,0.013792977803521834,0.006979312108306895,-0.024947012281695224,0.2507114121697648,0.4693441496050991,0.15723189692909706,-0.46836733631789684,8,0.1698741724663947
7000,3.500000000000336,254.85821182096234,-0.6337386115315891,169.52072600605737,168.8869873945258,-0.019804331610362158,1.4361248661135246,2.961942380910033,1.1135,0.008553707869767703,0.6555536797305646,0.20157428372770567,0.1403483668703768,0.05455612285994403,0.00968484321067106,-0.0037894529943488125,0.008173380038384784,-0.003457423411817715,-0.008139600008336316,-0.015498724276848043,0.2509046739112322,0.46960655925986317,0.2242929105214671,-0.24409724213182926,9,0.1270069271133803
7100,3.550000000000353,250.35368842374103,-2.7903003669187427,166.52451069420914,163.73421032729038,-0.08719688646621071,1.4361248661135246,2.961942380910033,1.1135,0.009308575621221143,0.657166595919974,0.2060932953825539,0.189037278929097,0.07194663334064809,0.011586525317822557,0.010482063668262678,0.002382470214883144,-0.0166830238327152,-0.02044861097822606,0.006606849093353553,0.2541867646405155,0.47283709871965374,0.3256224673973862,-0.4128193538635969,10,0.13772511550509758
7200,3.6000000000003696,258.0761874674197,-13.52874523896498,171.66118506350568,158.1324398245407,-0.4227732887176556,1.4361248661135246,2.961942380910033,1.1135,0.00969029669465328,0.6616414769674223,0.19350194657553016,0.2364791768331295,0.08567633459349232,0.006392777629439311,0.030523092752917928,0.007126735473899046,-0.02000753274109749,-0.008463896291989107,-0.002991245447542314,0.25525947820390493,0.4752048600714154,0.4211738964857774,-0.843947185203433,11,0.19085199764539568
