frame,r_lower_nm,r_upper_nm,g_r
0,0.0,0.028783566992039603,0.0
0,0.028783566992039603,0.057567133984079207,0.0
0,0.057567133984079207,0.08635070097611881,0.0
0,0.08635070097611881,0.11513426796815841,0.0
0,0.11513426796815841,0.14391783496019803,0.0
0,0.14391783496019803,0.17270140195223763,0.0
0,0.17270140195223763,0.20148496894427723,0.0
0,0.20148496894427723,0.23026853593631683,0.0
0,0.23026853593631683,0.25905210292835645,0.0
0,0.25905210292835645,0.28783566992039605,0.0
0,0.28783566992039605,0.31661923691243565,0.0
0,0.31661923691243565,0.34540280390447525,0.0
0,0.34540280390447525,0.37418637089651485,0.0
0,0.37418637089651485,0.40296993788855445,0.0
0,0.40296993788855445,0.43175350488059405,0.0
0,0.43175350488059405,0.46053707187263365,0.0
0,0.46053707187263365,0.48932063886467325,0.0
0,0.48932063886467325,0.5181042058567129,0.1372948113807579
0,0.5181042058567129,0.5468877728487525,0.36857039432984545
0,0.5468877728487525,0.5756713398407921,0.9952369718932942
0,0.5756713398407921,0.6044549068328317,2.401407105324353
0,0.6044549068328317,0.6332384738248713,2.638099508369557
0,0.6332384738248713,0.6620220408169109,2.8241696355518005
0,0.6620220408169109,0.6908056078089505,3.2742782506538357
0,0.6908056078089505,0.71958917480099,1.5412695705142558
0,0.71958917480099,0.7483727417930297,0.8407284016227137
0,0.7483727417930297,0.7771563087850692,0.7185985666383511
0,0.7771563087850692,0.8059398757771089,0.1112154532030997
0,0.8059398757771089,0.8347234427691484,0.414194277091233
0,0.8347234427691484,0.8635070097611881,0.6282118389758388
0,0.8635070097611881,0.8922905767532276,0.45207428039741016
0,0.8922905767532276,0.9210741437452673,0.6357436932763676
1,0.0,0.02899640064019822,0.0
1,0.02899640064019822,0.05799280128039644,0.0
1,0.05799280128039644,0.08698920192059466,0.0
1,0.08698920192059466,0.11598560256079288,0.0
1,0.11598560256079288,0.14498200320099108,0.0
1,0.14498200320099108,0.17397840384118932,0.0
1,0.17397840384118932,0.20297480448138755,0.0
1,0.20297480448138755,0.23197120512158576,0.0
1,0.23197120512158576,0.26096760576178396,0.0
1,0.26096760576178396,0.28996400640198217,0.0
1,0.28996400640198217,0.3189604070421804,0.0
1,0.3189604070421804,0.34795680768237863,0.0
1,0.34795680768237863,0.37695320832257684,0.0
1,0.37695320832257684,0.4059496089627751,0.0
1,0.4059496089627751,0.4349460096029733,0.0
1,0.4349460096029733,0.4639424102431715,0.0
1,0.4639424102431715,0.4929388108833697,0.0
1,0.4929388108833697,0.5219352115235679,0.1372948113807584
1,0.5219352115235679,0.5509316121637662,0.12285679810994793
1,0.5509316121637662,0.5799280128039643,1.3269826291910658
1,0.5799280128039643,0.6089244134441626,1.8010553289932576
1,0.6089244134441626,0.6379208140843609,3.3658510968853057
1,0.6379208140843609,0.666917214724559,2.5749781971207577
1,0.666917214724559,0.6959136153647573,3.0458402331663623
1,0.6959136153647573,0.7249100160049555,1.681384986015546
1,0.7249100160049555,0.7539064166451537,0.9053998171321568
1,0.7539064166451537,0.7829028172853519,0.7185985666383486
1,0.7829028172853519,0.8118992179255502,0.16682317980464959
1,0.8118992179255502,0.8408956185657483,0.4659685617276375
1,0.8408956185657483,0.8698920192059466,0.5798878513623135
1,0.8698920192059466,0.8988884198461448,0.5424891364768921
1,0.8988884198461448,0.927884820486343,0.550977867506186
2,0.0,0.02923728662562703,0.0
2,0.02923728662562703,0.05847457325125406,0.0
2,0.05847457325125406,0.0877118598768811,0.0
2,0.0877118598768811,0.11694914650250812,0.0
2,0.11694914650250812,0.14618643312813515,0.0
2,0.14618643312813515,0.1754237197537622,0.0
2,0.1754237197537622,0.20466100637938922,0.0
2,0.20466100637938922,0.23389829300501624,0.0
2,0.23389829300501624,0.26313557963064327,0.0
2,0.26313557963064327,0.2923728662562703,0.0
2,0.2923728662562703,0.3216101528818973,0.0
2,0.3216101528818973,0.3508474395075244,0.0
2,0.3508474395075244,0.3800847261331514,0.0
2,0.3800847261331514,0.40932201275877844,0.0
2,0.40932201275877844,0.43855929938440547,0.0
2,0.43855929938440547,0.4677965860100325,0.0
2,0.4677965860100325,0.4970338726356595,0.0
2,0.4970338726356595,0.5262711592612865,0.0
2,0.5262711592612865,0.5555084458869136,0.4914271924397917
2,0.5555084458869136,0.5847457325125406,1.3269826291910647
2,0.5847457325125406,0.6139830191381677,1.9011139583817724
2,0.6139830191381677,0.6432203057637946,2.7290684569340367
2,0.6432203057637946,0.6724575923894217,2.907233448362133
2,0.6724575923894217,0.7016948790150488,2.6651102040205705
2,0.7016948790150488,0.7309321656406758,1.751442693766198
2,0.7309321656406758,0.7601694522663028,1.1640854791699127
2,0.7601694522663028,0.7894067388919298,0.6587153527518211
2,0.7894067388919298,0.8186440255175569,0.22243090640619945
2,0.8186440255175569,0.8478813121431839,0.6212914156368496
2,0.8478813121431839,0.8771185987688109,0.4832398761352614
2,0.8771185987688109,0.9063558853944379,0.5424891364768916
2,0.9063558853944379,0.935593172020065,0.4238291288509122
3,0.0,0.029335733623950335,0.0
3,0.029335733623950335,0.05867146724790067,0.0
3,0.05867146724790067,0.088007200871851,0.0
3,0.088007200871851,0.11734293449580134,0.0
3,0.11734293449580134,0.14667866811975167,0.0
3,0.14667866811975167,0.176014401743702,0.0
3,0.176014401743702,0.20535013536765234,0.0
3,0.20535013536765234,0.23468586899160268,0.0
3,0.23468586899160268,0.264021602615553,0.0
3,0.264021602615553,0.29335733623950333,0.0
3,0.29335733623950333,0.3226930698634537,0.0
3,0.3226930698634537,0.352028803487404,0.0
3,0.352028803487404,0.3813645371113544,0.0
3,0.3813645371113544,0.4107002707353047,0.0
3,0.4107002707353047,0.44003600435925505,0.0
3,0.44003600435925505,0.46937173798320536,0.0
3,0.46937173798320536,0.4987074716071557,0.0
3,0.4987074716071557,0.528043205231106,0.0
3,0.528043205231106,0.5573789388550564,0.49142719243979194
3,0.5573789388550564,0.5867146724790067,1.3269826291910656
3,0.5867146724790067,0.616050406102957,2.101231217158803
3,0.616050406102957,0.6453861397269074,2.1832547655472236
3,0.6453861397269074,0.6747218733508578,2.907233448362135
3,0.6747218733508578,0.704057606974808,2.8174022156788974
3,0.704057606974808,0.7333933405987584,1.9616158170181373
3,0.7333933405987584,0.7627290742227087,1.164085479169913
3,0.7627290742227087,0.792064807846659,0.6587153527518218
3,0.792064807846659,0.8214005414706094,0.22243090640619936
3,0.8214005414706094,0.8507362750945597,0.5695171310004442
3,0.8507362750945597,0.8800720087185101,0.4349158885217352
3,0.8800720087185101,0.9094077423424604,0.6329039925563738
3,0.9094077423424604,0.9387434759664107,0.4238291288509126
4,0.0,0.02928645587275679,0.0
4,0.02928645587275679,0.05857291174551358,0.0
4,0.05857291174551358,0.08785936761827037,0.0
4,0.08785936761827037,0.11714582349102716,0.0
4,0.11714582349102716,0.14643227936378395,0.0
4,0.14643227936378395,0.17571873523654075,0.0
4,0.17571873523654075,0.20500519110929752,0.0
4,0.20500519110929752,0.23429164698205432,0.0
4,0.23429164698205432,0.2635781028548111,0.0
4,0.2635781028548111,0.2928645587275679,0.0
4,0.2928645587275679,0.3221510146003247,0.0
4,0.3221510146003247,0.3514374704730815,0.0
4,0.3514374704730815,0.3807239263458383,0.0
4,0.3807239263458383,0.41001038221859504,0.0
4,0.41001038221859504,0.43929683809135184,0.0
4,0.43929683809135184,0.46858329396410864,0.0
4,0.46858329396410864,0.49786974983686544,0.0
4,0.49786974983686544,0.5271562057096222,0.0
4,0.5271562057096222,0.556442661582379,0.7371407886596892
4,0.556442661582379,0.5857291174551358,1.105818857659218
4,0.5857291174551358,0.6150155733278926,2.101231217158803
4,0.6150155733278926,0.6443020292006494,2.36519266267616
4,0.6443020292006494,0.6735884850734062,3.0733610739828316
4,0.6735884850734062,0.702874940946163,2.5889641981914093
4,0.702874940946163,0.7321613968189198,1.6813849860155479
4,0.7321613968189198,0.7614478526916766,1.2287568946793537
4,0.7614478526916766,0.7907343085644333,0.7784817805248812
4,0.7907343085644333,0.8200207644371901,0.22243090640619967
4,0.8200207644371901,0.8493072203099469,0.5695171310004443
4,0.8493072203099469,0.8785936761827037,0.4832398761352618
4,0.8785936761827037,0.9078801320554605,0.5876965645166315
4,0.9078801320554605,0.9371665879282173,0.46621204173600356
5,0.0,0.029349182106713605,0.0
5,0.029349182106713605,0.05869836421342721,0.0
5,0.05869836421342721,0.08804754632014081,0.0
5,0.08804754632014081,0.11739672842685442,0.0
5,0.11739672842685442,0.14674591053356803,0.0
5,0.14674591053356803,0.17609509264028161,0.0
5,0.17609509264028161,0.20544427474699523,0.0
5,0.20544427474699523,0.23479345685370884,0.0
5,0.23479345685370884,0.26414263896042245,0.0
5,0.26414263896042245,0.29349182106713606,0.0
5,0.29349182106713606,0.32284100317384967,0.0
5,0.32284100317384967,0.35219018528056323,0.0
5,0.35219018528056323,0.38153936738727684,0.0
5,0.38153936738727684,0.41088854949399045,0.0
5,0.41088854949399045,0.44023773160070406,0.0
5,0.44023773160070406,0.4695869137074177,0.0
5,0.4695869137074177,0.4989360958141313,0.0
5,0.4989360958141313,0.5282852779208449,0.0
5,0.5282852779208449,0.5576344600275585,0.4914271924397933
5,0.5576344600275585,0.5869836421342721,1.5481464007229024
5,0.5869836421342721,0.6163328242409857,2.2012898465473225
5,0.6163328242409857,0.6456820063476993,2.092285816982752
5,0.6456820063476993,0.6750311884544129,3.0733610739828356
5,0.6750311884544129,0.7043803705611265,2.5889641981914173
5,0.7043803705611265,0.7337295526678401,1.4011541550129551
5,0.7337295526678401,0.7630787347745537,1.4227711412076738
5,0.7630787347745537,0.7924279168812673,0.8383649944114054
5,0.7924279168812673,0.8217770989879809,0.27803863300775006
5,0.8217770989879809,0.8511262810946946,0.6212914156368483
5,0.8511262810946946,0.8804754632014081,0.48323987613526165
5,0.8804754632014081,0.9098246453081218,0.4972817084371489
5,0.9098246453081218,0.9391738274148353,0.4662120417360045
6,0.0,0.029408400394643288,0.0
6,0.029408400394643288,0.058816800789286576,0.0
6,0.058816800789286576,0.08822520118392986,0.0
6,0.08822520118392986,0.11763360157857315,0.0
6,0.11763360157857315,0.14704200197321643,0.0
6,0.14704200197321643,0.17645040236785972,0.0
6,0.17645040236785972,0.205858802762503,0.0
6,0.205858802762503,0.2352672031571463,0.0
6,0.2352672031571463,0.2646756035517896,0.0
6,0.2646756035517896,0.29408400394643286,0.0
6,0.29408400394643286,0.3234924043410762,0.0
6,0.3234924043410762,0.35290080473571944,0.0
6,0.35290080473571944,0.38230920513036276,0.0
6,0.38230920513036276,0.411717605525006,0.0
6,0.411717605525006,0.44112600591964934,0.0
6,0.44112600591964934,0.4705344063142926,0.0
6,0.4705344063142926,0.49994280670893587,0.0
6,0.49994280670893587,0.5293512071035792,0.0
6,0.5293512071035792,0.5587596074982225,0.49142719243979194
6,0.5587596074982225,0.5881680078928657,1.4375645149569876
6,0.5881680078928657,0.617576408287509,2.401407105324346
6,0.617576408287509,0.6469848086821524,2.2742237141116908
6,0.6469848086821524,0.6763932090767957,2.8241696355517885
6,0.6763932090767957,0.7058016094714389,2.8174022156788974
6,0.7058016094714389,0.7352100098660822,1.120923324010364
