step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
6100,3.050000000000186,228.84317043887498,-1059.543488982014,149.36257690089235,-910.1809120811216,-33.11073403068794,1.576023711719766,3.9146076624597312,1.2500925598525603,0.00012342186073787897,0.8100852856443543,0.14759462322222716,0.15008474036867753,0.07591609504844622,-0.009771176460272315,-0.0021885473047383755,0.02527702163273604,0.006652526404910459,-0.014085313288190054,0.002649972886781826,0.5210609836212388,0.5016355783666135,0.0,-33.11073403068794,0,0.9561575300025636
6200,3.1000000000002026,250.10702760835542,-1055.106860380622,163.24118422657807,-891.865676154044,-32.97208938689444,1.562218524491318,3.8126360487877604,1.2835271583655814,0.00048575925651862464,0.8009317746815326,0.1588051692770675,0.14464779439897515,0.07634769111564556,-0.006225463959620057,-0.007751598207975932,0.02986723233968595,0.005106587292454193,-0.01695498792873439,-0.014350252660529604,0.5155632701482312,0.49783510118404906,0.0,-32.97208938689444,1,0.8461522402885558
6300,3.1500000000002193,223.48020855338424,-1034.306484592956,145.86225043057664,-888.4442341623793,-32.32207764352987,1.5546641887789798,3.757593401247216,1.3023287490228312,0.0009814095105003615,0.7979325311577722,0.1726404283121854,0.13868418335284577,0.05448507339864937,-0.0014919045287072742,-0.011796897968405,0.017811739339537256,-0.009937201471632361,-0.014501591362002998,-0.018880690750316023,0.5146973765605949,0.49389951530455595,0.0,-32.32207764352987,2,0.7135612619651589
6400,3.200000000000236,223.1917455248683,-1052.0782708330012,145.67397484779588,-906.4042959852053,-32.87744596353129,1.5705172108701981,3.873718879318578,1.2632878290960454,0.0013752963273479012,0.8062401235155336,0.17453588071374737,0.11579185290628242,0.03223864817739286,-0.0008126207416532035,-0.01791395299448278,-0.001155190690342666,0.006235982617834294,-0.01949937316145653,-0.009972355077660255,0.5152790329042249,0.5007074044936823,0.0,-32.87744596353129,3,0.6153936142696732
6500,3.2500000000002527,250.6209156291067,-1065.4635518498424,163.57659139154046,-901.8869604583019,-33.295735995307574,1.566390776181191,3.8432651804103766,1.273298011942075,0.0015479346481563933,0.8241512221904018,0.17102747044226763,0.09015960437716469,0.055222786557499626,-0.0020641077203811756,-0.022758204884219528,-0.017397508808014998,0.018297336931050966,-0.013559736824035783,-0.00641155077467839,0.52094140936336,0.5023750954411551,0.0,-33.295735995307574,4,0.5433397666646242
6600,3.3000000000002694,243.67364385910778,-1056.786787467369,159.04220912438416,-897.7445783429849,-33.024587108355284,1.5621073982145282,3.811822486719309,1.2838011031816141,0.0016813366683852424,0.8398853477505137,0.17691261659914212,0.07749182308885243,0.028347229391203977,4.962468330843751e-05,-0.024166126938991332,-0.01843840522102307,0.004771767801636795,-0.007093246192610353,-0.0036291822762131846,0.5252733855645247,0.5023380943090223,0.0,-33.024587108355284,5,0.4970747364720009
6700,3.350000000000286,231.14425725257013,-1038.7064444240448,150.86446247391177,-887.841981950133,-32.4595763882514,1.569916850129944,3.869278164219796,1.2647376864334297,0.0018168667015588406,0.8477365705724335,0.2061440060603828,0.08705602403439448,0.043985043860112545,0.011608104500256145,-0.023950300351810522,-0.018659588985888646,-0.003133217172617046,-0.007806393460835692,-0.005480214306122072,0.5267655356740635,0.5053783045156646,0.0,-32.4595763882514,6,0.46445294130760767
6800,3.400000000000303,218.02872657970926,-1033.8825121793832,142.30414819857515,-891.578363980808,-32.308828505605725,1.5728135377178563,3.890735573968228,1.2577626570987048,0.0019184445201626868,0.855345791314907,0.2504379148687405,0.09249950814829914,0.08491478305166761,0.032484283049086474,-0.022981774987723805,-0.018350774694984587,0.010778839235184183,-0.013272279687811602,-0.007852668277429286,0.5281058530554881,0.5079892616512319,0.0,-32.308828505605725,7,0.4358545976944183
6900,3.4500000000003195,235.64617927548764,-1033.2442914615635,153.80280086985462,-879.4414905917089,-32.28888410817386,1.5678899522459508,3.8543107908187433,1.2696490187661322,0.0020442388248313203,0.8652027884878549,0.2883323827289173,0.07826487807178997,0.10723739998725411,0.0535592907665908,-0.024046089402363087,-0.016773513839192927,0.015439868969567179,-0.023480776169540037,-0.005211478442355896,0.532239486966064,0.506720120341712,0.0,-32.28888410817386,8,0.4143553659893115
7000,3.500000000000336,239.80851801478397,-1033.697827406519,156.51949824318422,-877.1783291633349,-32.30305710645372,1.5687686740742068,3.860794853439898,1.267516690047026,0.0022168609880562507,0.8766457796172291,0.30609219586308156,0.0638379011660392,0.12300641623981211,0.06445670438016322,-0.02600332052376121,-0.011085939294115964,0.01697794412250717,-0.002389148779491737,0.00934882211430107,0.5352715721278147,0.5092793631046786,0.0,-32.30305710645372,9,0.39077296676288925
