step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
6100,3.050000000000186,237.97387412249773,60.75051964561426,158.2899904361716,219.04051008178584,1.8984537389254457,1.5713418312821539,3.879823922605829,1.2613,0.00017098057923504932,0.7423539439970762,0.11268361039235654,0.09124311649462005,0.05678192296957571,-0.01915086859245791,-0.020524736508428634,-0.00017714772444600254,-0.002493778948148814,-0.010455052865229509,0.019345120656736978,0.2544365134540271,0.5298331980794841,0.19061903321503465,1.707834705710411,0,0.9654582405618551
6200,3.1000000000002026,202.46051739638267,87.15380815056494,134.668032281053,221.82184043161794,2.7235565047051544,1.5713418312821539,3.879823922605829,1.2613,0.0006359119355646469,0.7299589005851131,0.11607157359398308,0.10174779512626572,0.04288375491571167,-0.018350853990623552,-0.02100686289329051,0.008554620170996093,-0.01291397059235116,-0.010970248444858796,0.0024794784430288565,0.2537201766651305,0.5274972868601224,0.6230994324471588,2.1004570722579956,1,0.8741735433059131
6300,3.1500000000002193,207.00501362308634,89.68930125827126,137.69083580061857,227.38013705888983,2.802790664320977,1.5713418312821539,3.879823922605829,1.2613,0.0011570126969668456,0.7234755196276439,0.12060861441295971,0.09275687706300828,0.07317087737880756,-0.01724238671420491,-0.02325348402820276,0.03212386377830695,-0.010564106937987183,-0.005114901743605992,-0.004771706554172902,0.25423517416608055,0.5261626533623347,0.36439705286005275,2.438393611460924,2,0.7497228965104812
6400,3.200000000000236,234.41829009511707,82.51507748739866,155.92496879770644,238.4400462851051,2.578596171481208,1.5713418312821539,3.879823922605829,1.2613,0.0017388940197389496,0.7173578412298317,0.11160562502361683,0.06600340450267078,0.10401904183329663,-0.019400448478026147,-0.02698990357298646,0.054944136391405135,-0.0027800608606281295,-0.009829452403088813,0.009975629992097553,0.25499617991897494,0.5265826526644347,0.17267752487738508,2.4059186466038227,3,0.6153030842836225
6500,3.2500000000002527,229.3631517778902,82.93007369696451,152.56250811231428,235.4925818092788,2.591564803030141,1.5713418312821539,3.879823922605829,1.2613,0.002381422707798665,0.7106958461111513,0.1011314516524816,0.043346969751303754,0.10423249375370092,-0.021700572373328293,-0.028788296911575428,0.04722113558942978,0.007620222693801968,-0.006432807681860297,0.010345118241460062,0.2554092969645504,0.5272572340300163,0.41539064666236225,2.176174156367779,4,0.49978369982229187
6600,3.3000000000002694,238.78540817686715,80.97435582651268,158.82978800083467,239.80414382734733,2.530448619578521,1.5713418312821539,3.879823922605829,1.2613,0.003042500509617946,0.7009472291504542,0.09444619141546252,0.069244833590126,0.07793505215548856,-0.023050236827988447,-0.02574360931674941,0.02240962522885105,-0.0020942201913761904,0.0124976220639286,0.0015359868340926784,0.25438335645753163,0.5262390990432964,0.5286260287505793,2.001822590827942,5,0.4184796974898387
6700,3.350000000000286,258.61562200245186,80.4909294232341,172.01999372561636,252.51092314885045,2.515341544476066,1.5713418312821539,3.879823922605829,1.2613,0.003577726749716183,0.6940467501657391,0.06918891910125499,0.05937887780359815,0.039075238760416714,-0.02731653519855483,-0.028417256815446535,0.0070847373149929,-0.004153859690820204,0.002076508390108537,-0.0012077576335790935,0.25497600245911,0.5263605582518396,0.3707766886322833,2.1445648558437824,6,0.349219298824878
6800,3.400000000000303,249.28860365166463,87.01301682813948,165.8160620924147,252.8290789205542,2.719156775879359,1.5713418312821539,3.879823922605829,1.2613,0.004176357860785551,0.6882894056271954,0.048455633549290604,0.059724875857316735,0.050369344768681316,-0.029834375821767085,-0.02847672382436808,-0.0034323840440822788,-0.006383591349566389,0.008553187330855836,0.006669238023701867,0.2561696623667016,0.5258943418539129,0.27191790591428244,2.4472388699650764,7,0.2905645724091245
6900,3.4500000000003195,257.5665238734664,88.48048406722677,171.32217875153125,259.802662818758,2.7650151271008365,1.5713418312821539,3.879823922605829,1.2613,0.0048167344478646824,0.6858742121101667,0.06803613237962708,0.07154235988617255,0.04775976535818517,-0.02747982935826773,-0.02685677940420551,-0.01119221847786853,-0.011598333200823038,0.013685971122413428,-0.008438690460910257,0.25689785938773013,0.5249359205789296,0.23291227031577744,2.532102856785059,8,0.24312528253929344
7000,3.500000000000336,258.45104252205806,88.22913479042819,171.91052253062242,260.1396573210506,2.757160462200881,1.5713418312821539,3.879823922605829,1.2613,0.005553251375712713,0.6772496656352679,0.10937372002793941,0.11206365859297,0.0,-0.01990956321780638,-0.01893304816235297,-0.010027785475158386,-0.004569765415510459,-0.0018946463772621354,-0.009415503835460018,0.2582291896028584,0.5240115700927727,0.39481293013715835,2.3623475320637226,9,0.1946447133911067
7100,3.550000000000353,272.77604115175825,83.18251654892931,181.4388957793859,264.6214123283152,2.599453642154041,1.5713418312821539,3.879823922605829,1.2613,0.00634538644579183,0.6650354600974716,0.15161354598672294,0.1595679780699452,0.01908591277954019,-0.008529891791826415,-0.005487984468632022,-0.0045008812738911875,0.002185632399769293,-0.009541933163208798,-0.007211941518325002,0.26028300539518406,0.522857404067038,0.31738625758320393,2.282067384570837,10,0.16524048344552913
