frame,r_lower_nm,r_upper_nm,g_r
0,0.0,0.03129420285573624,0.0
0,0.03129420285573624,0.06258840571147248,0.0
0,0.06258840571147248,0.09388260856720872,0.0
0,0.09388260856720872,0.12517681142294496,0.0
0,0.12517681142294496,0.1564710142786812,0.0
0,0.1564710142786812,0.18776521713441743,0.0
0,0.18776521713441743,0.21905941999015366,0.0
0,0.21905941999015366,0.2503536228458899,0.0
0,0.2503536228458899,0.28164782570162616,0.0
0,0.28164782570162616,0.3129420285573624,0.0
0,0.3129420285573624,0.3442362314130986,0.0
0,0.3442362314130986,0.37553043426883487,0.0
0,0.37553043426883487,0.4068246371245711,0.0
0,0.4068246371245711,0.4381188399803073,0.0
0,0.4381188399803073,0.46941304283604357,0.0
0,0.46941304283604357,0.5007072456917798,0.0
0,0.5007072456917798,0.5320014485475161,0.7721782843262958
0,0.5320014485475161,0.5632956514032523,1.922127359330614
0,0.5632956514032523,0.5945898542589886,0.7371407886596886
0,0.5945898542589886,0.6258840571147248,1.8798920580206695
0,0.6258840571147248,0.657178259970461,1.7009966996047525
0,0.657178259970461,0.6884724628261972,1.8193789712893538
0,0.6884724628261972,0.7197666656819335,1.4120848177758945
0,0.7197666656819335,0.7510608685376697,1.3706281049248654
0,0.7510608685376697,0.782355071393406,1.2610387395116605
0,0.782355071393406,0.8136492742491422,1.0994140636604746
0,0.8136492742491422,0.8449434771048785,0.6587153527518187
0,0.8449434771048785,0.8762376799606146,0.5560772660155017
0,0.8762376799606146,0.9075318828163509,0.8283885541824646
0,0.9075318828163509,0.9388260856720871,0.5315638637487874
0,0.9388260856720871,0.9701202885278234,0.8589411327550763
0,0.9701202885278234,1.0014144913835596,1.1019557350123734
1,0.0,0.03133459540581211,0.0
1,0.03133459540581211,0.06266919081162423,0.0
1,0.06266919081162423,0.09400378621743634,0.0
1,0.09400378621743634,0.12533838162324845,0.0
1,0.12533838162324845,0.15667297702906058,0.0
1,0.15667297702906058,0.18800757243487268,0.0
1,0.18800757243487268,0.21934216784068478,0.0
1,0.21934216784068478,0.2506767632464969,0.0
1,0.2506767632464969,0.28201135865230903,0.0
1,0.28201135865230903,0.31334595405812116,0.0
1,0.31334595405812116,0.34468054946393323,0.0
1,0.34468054946393323,0.37601514486974535,0.0
1,0.37601514486974535,0.4073497402755575,0.0
1,0.4073497402755575,0.43868433568136955,0.0
1,0.43868433568136955,0.4700189310871817,0.0
1,0.4700189310871817,0.5013535264929938,0.0
1,0.5013535264929938,0.5326881218988059,0.9266139411915573
1,0.5326881218988059,0.5640227173046181,1.5102429251883367
1,0.5640227173046181,0.5953573127104301,1.228567981099483
1,0.5953573127104301,0.6266919081162423,1.658728286488824
1,0.6266919081162423,0.6580265035220544,1.4008208114392051
1,0.6580265035220544,0.6893610989278665,2.1832547655472285
1,0.6893610989278665,0.7206956943336786,1.1628933793448522
1,0.7206956943336786,0.7520302897394907,1.5990661224123455
1,0.7520302897394907,0.7833648851453028,1.5412695705142552
1,0.7833648851453028,0.814699480551115,0.8407284016227148
