step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,frame
1050,1.0499999999999952,142.23110433470464,-787.2945996631607,92.83215320845912,-694.4624464547016,-24.602956239473773,1.6140784119942586,4.2050763625654195,0.7843193694421314,0.00014244442661845807,0.19068250446625834,0.16433759328316605,0.2960621249225087,0.14147976371157073,-0.004380031415635305,0.08576203512132854,0.011146478309176108,-0.013216203627434937,0.023190627808786685,-0.010389537664681573,0
1100,1.0999999999999897,136.0298337806084,-781.3196484039227,88.78467498027736,-692.5349734236453,-24.416239012622583,1.612229148308948,4.190639537835282,0.7870213630559598,0.0005215081366711928,0.18994506998378405,0.13243402085014205,0.28950719525086555,0.14033427782914612,-0.014153527867317817,0.07382185203713196,0.009328729281512387,-0.008065816271790085,0.03501167588432351,-0.014284704141508101,1
1150,1.1499999999999841,128.2354986238964,-779.0800281951824,83.6974268793047,-695.3826013158778,-24.34625088109945,1.612229148308948,4.190639537835282,0.7870213630559598,0.0010124691666783111,0.19208105462783331,0.10739244635360432,0.27829003638263894,0.11523072238679334,-0.020352890287678158,0.058056349696133505,-0.0009942392015780972,0.001320273364702081,0.020292093229857845,-0.0113371278831964,2
1200,1.1999999999999786,139.95008548535972,-781.8151089141766,91.34336570108334,-690.4717432130932,-24.431722153568018,1.612229148308948,4.190639537835282,0.7870213630559598,0.0015016601645076553,0.1963313057849066,0.09042421470599352,0.2674517211124895,0.09135079016444114,-0.0238177666010884,0.045007490924220524,-0.00536904539477057,-0.006404082597564484,0.005062310257786014,-0.0020178800767627777,3
1250,1.2499999999999731,158.38395618680138,-787.7556687051609,103.37488241597964,-684.3807862891813,-24.61736464703628,1.6076527014234103,4.15505430153093,0.7937616699565462,0.0019280936025947689,0.20161670109152605,0.09632504539455256,0.27159301895730315,0.09551384358764008,-0.022680243230696655,0.04584788220890128,-0.0030216121753355004,-0.013218966791216183,0.008681854603486834,0.00020762908891692707,4
1300,1.2999999999999676,173.18149214141496,-800.4839720719028,113.03301683933155,-687.4509552325712,-25.015124127246963,1.6039410346650107,4.1263417598587715,0.7992849436824649,0.0022293808756806708,0.20733899623739543,0.1316551296978937,0.29488632519893937,0.11919155960615628,-0.014365859947593066,0.06025281775757494,-0.00856364199730694,0.015764307834811236,-0.0011405171203769757,0.009222641695701262,5
1350,1.3499999999999621,173.9358274768841,-791.9708159738943,113.52536043576484,-678.4454555381295,-24.749087999184198,1.6093969418999847,4.168593195647449,0.7911836646922009,0.0025862320619783503,0.21162747377066113,0.1715755139276649,0.3022726629184582,0.10587844042161243,-0.0018702895695046995,0.06423786276546986,0.0006108901666712701,-0.003165633757579765,-0.003055881232079546,0.002412711944536466,6
1400,1.3999999999999566,161.37971567589048,-784.5520463758871,105.33017064331682,-679.2218757325703,-24.517251449246473,1.6093969418999847,4.168593195647449,0.7911836646922009,0.0030872350623042666,0.21444127921870523,0.20921328398389372,0.2926744851898212,0.126154112448146,0.012924075556464906,0.05702617155933516,0.025538913409676723,-0.014411749585095508,-0.016703680382606296,-0.00802034899237407,7
1450,1.449999999999951,137.82952893076774,-784.6912246946775,89.9593095771863,-694.7319151174912,-24.521600771708673,1.599312641020786,4.090723350534244,0.8062444116912942,0.0035927785980149392,0.21556084291182964,0.22824791411817869,0.27541524111666305,0.13905730110664377,0.021519597728309123,0.04735611385804293,0.04714588636003071,-0.0009632111804930145,-0.013794287226186454,-0.01443732369129984,8
1500,1.4999999999999456,160.11297618268225,-798.0457247082327,104.50338837751943,-693.5423363307133,-24.93892889713227,1.5946340909648602,4.054927870412529,0.8133616543980069,0.0039591951200669395,0.21440155460389068,0.22322963983753538,0.2308602161101476,0.1376327286590915,0.019180874427866593,0.024694956638945078,0.0567307387583263,0.011350436892875727,0.001699601270868989,-0.011602623906427587,9
