step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,frame
9050,9.050000000000423,474.2785224997444,-918.3318749050413,309.55462709878515,-608.7772478062561,-28.69787109078254,1.4628704373707806,3.130527985168244,1.0535356517396124,0.00044449375729501436,0.7676140729136953,0.23157252298183897,0.12864576369546898,0.06655913317194179,0.023097634477599313,-0.013244543318816953,-0.01542409157043799,-0.0037908945961683867,-0.012920766091598047,0.0034830747740023766,0
9100,9.100000000000396,454.60957967164575,-899.5160675303482,296.7169969432204,-602.7990705871277,-28.10987711032338,1.4708382006227239,3.181959902144887,1.0365067262224554,0.001653741931468567,0.7791859091555134,0.22500002866884425,0.11195874976452007,0.07734056471084128,0.02000001331714138,-0.018421977590326932,-0.008397329673692848,-0.004147953882610674,0.015889364381609587,-0.019113529401474143,1
9150,9.150000000000368,417.4831414671023,-869.209750612402,272.4851159098141,-596.7246347025879,-27.162804706637562,1.4660812245421158,3.1511864176521223,1.0466289213066227,0.0034031903724467145,0.7847476386632748,0.23433681610520835,0.0859626857810186,0.08742389594476856,0.02442708994304642,-0.015092360418604655,-0.002666337812279232,0.021430535549923895,-0.0015679628585265866,-0.001489288357383421,2
9200,9.20000000000034,515.5591862656215,-895.3089586241059,336.49791015340276,-558.8110484707031,-27.97840495700331,1.4717692950235277,3.1880066194731547,1.034540775730373,0.005179691104400639,0.8001027310937727,0.2553883522482886,0.1170667901577441,0.09950209924015875,0.035069120479066754,0.001154516910373135,-0.008228939470429535,0.014651553926728005,-0.02278251088186135,0.00852881520302251,3
9250,9.250000000000313,581.2598412406824,-924.9915043191393,379.37976287521104,-545.6117414439282,-28.905984509973102,1.4745649878141842,3.206208442124922,1.0286676305291875,0.006819366644958073,0.8025538190869185,0.2837715465833715,0.11770751357501784,0.10653804694328727,0.050865848413232065,0.0018570622169502345,0.012076788679943086,0.003302433368815115,-0.012412883740735068,-0.015545418094589737,4
9300,9.300000000000285,544.0920007558608,-902.3076862878281,355.12085918143845,-547.1868271063897,-28.19711519649463,1.4760402295065316,3.2158411122786634,1.0255863788016428,0.008335489683246221,0.783064748282464,0.3149529377243884,0.07626228160554703,0.10811809790013717,0.07013713856126187,-0.020614411597109562,-0.0045931137329553885,-0.015729596880165512,-0.014299245084485233,-0.004181714635006058,5
9350,9.350000000000257,491.618299033262,-888.7959867846862,320.872044616489,-567.9239421681972,-27.774874587021444,1.4698606510671346,3.175619728304139,1.038576127912079,0.009467220333254617,0.7516560427830414,0.3355982664510693,0.061622659928019366,0.12287575162694206,0.08400123503996175,-0.02320982216447641,-0.0004914993923284915,-0.017632820636770404,-0.010058391186758156,0.006589466987353961,6
9400,9.40000000000023,483.91159057386943,-887.3842403601166,315.8419891741037,-571.5422511860129,-27.730757511253643,1.4767359229923216,3.2203903670333,1.02413759366124,0.010027211631358014,0.7261928353542133,0.3559949428311412,0.0741527289374583,0.13338977585496173,0.09856247671881033,-0.015808804039048267,-0.004961181498999969,-0.008738125679046341,0.001152391876265945,0.0070421252207452925,7
9450,9.450000000000202,463.3567406451211,-888.8958169370705,302.4261404630362,-586.4696764740344,-27.777994279283455,1.4775570711342902,3.225765508740896,1.022431057746249,0.010358718809641307,0.7091109150183003,0.3625306248396363,0.08859163288390129,0.13586846394825716,0.10341001697715319,-0.01825358134147655,-0.010601589099111217,0.006814610235684311,-0.006641786953565915,0.0005368097611156509,8
9500,9.500000000000174,439.2277397037167,-881.0463790156654,286.67749587058216,-594.3688831450831,-27.532699344239543,1.4790688660859295,3.2356771815425813,1.0192991006510017,0.010699744754716117,0.6947736957854149,0.3658972156221772,0.09264097716513879,0.13686367442062933,0.10594144247748344,-0.021940917954588957,0.005458764812021906,-0.015557730462685332,-0.014916942138304938,0.0009897849659908167,9
