step,time_ps,measured_temperature_K,potential_kJ_mol_system,kinetic_kJ_mol_system,total_kJ_mol_system,potential_kJ_mol_molecule,box_nm,volume_nm3,density_g_cm3,msd_nonaffine_nm2,fcc_order,polar_order,nematic_order,multipolar_order,a1_squared,a2_squared,a3_squared,a4_squared,a5_squared,a6_squared,local_q6,nearest_neighbor_nm,wall_kJ_mol_molecule,intermolecular_kJ_mol_molecule,frame,rotation_c2
6100,3.050000000000186,259.5517433771753,12.863778324746015,172.64266141970023,185.50643974444625,0.40199307264831297,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.00014754370388985524,0.4671487267830693,0.0413915502522566,0.1821515649824013,0.06464834051467605,-0.03048953761828637,0.016367925443353432,-0.01064264510669159,-0.014027763057636852,0.0012282166742340957,0.0074803054702215,0.24094646290784183,0.5674494472554767,0.13551580445912115,0.2664772681891918,0,0.9667245671647693
6200,3.1000000000002026,245.26001662348574,20.683901643271447,163.13641919248246,183.8203208357539,0.6463719263522327,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.0005832766125450218,0.4560500804253546,0.05067177175061979,0.1909822300528373,0.06352292024865948,-0.029607609339512873,0.020850332495006195,-0.005693962682499572,0.003055886597703928,0.00030474928879518513,-0.0010994587088930243,0.241921487129378,0.56575070154684,0.1648058101384342,0.4815661162137985,1,0.8791230834709187
6300,3.1500000000002193,236.63537812708378,27.83635744769276,157.39968044271464,185.2360378904074,0.8698861702403987,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.0012288674952878392,0.4458024966431505,0.06325447650035763,0.198173738423854,0.07486438020526737,-0.028127867047912994,0.027473570641712658,-0.0080757470131097,0.00580872249988367,-0.0025478568389093854,0.0003457593995166359,0.24352436434539743,0.5649469768230266,0.1305649570248092,0.7393212132155895,2,0.7662992030787908
6400,3.200000000000236,243.89862055665282,25.3989386494109,162.2308770560045,187.62981570541538,0.7937168327940907,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.0020307317266441602,0.43616863039939036,0.0734482980684028,0.1809936306930992,0.06438088285365175,-0.026689390978947156,0.024869388462093776,-0.012436465856871536,-0.006415641837319904,-0.013355272559799002,-0.0013496492468274665,0.2469541094586391,0.5659282036841544,0.05030855702592979,0.7434082757681608,3,0.6472407460136844
6500,3.2500000000002527,251.20161419827048,36.449169353252,167.08851446662223,203.53768381987425,1.139036542289125,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.003008095322992679,0.4258904999402172,0.07818571412778072,0.15164274357421553,0.05264532728819505,-0.02594786488395247,0.016629182911687048,-0.011068398507691465,-0.009793511668429187,-0.012791019152059857,-0.003114893175159099,0.250091279123447,0.5661494676528469,0.49051411312090076,0.6485224291682243,4,0.5445868906937554
6600,3.3000000000002694,255.00813823669114,33.89060997006905,169.62045061237959,203.51106058244864,1.0590815615646578,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.004000047666863697,0.4201522881654602,0.07458320978320278,0.15399574825377596,0.06771790540264122,-0.026515968844835893,0.009972123875056785,-0.009991845308454341,0.010675890897814651,-0.010043447655815115,0.00686627349985496,0.25081072669652493,0.5645802267986242,0.4487670619778371,0.6103144995868207,5,0.4892147461536894
6700,3.350000000000286,268.48845961873997,24.066805377681206,178.58698086915328,202.6537862468345,0.7520876680525377,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.004919772710462324,0.4188659869592092,0.06571888024786433,0.18426083989815387,0.09723829169404115,-0.027799771642804515,0.011346649963197621,-0.012538640944721676,0.03010195776593714,-0.005888034260827416,0.015283104500317826,0.24882325530773464,0.5652594203193362,0.08009688603006143,0.6719907820224762,6,0.4421089180249959
6800,3.400000000000303,293.3642292111448,27.57122759600961,195.13327337875577,222.70450097476538,0.8616008623753003,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.005979407961869241,0.4166291633212335,0.05585749733206419,0.20295163187006143,0.0996124580963884,-0.02903735741088872,0.016522733787230567,-0.012096877525185509,0.029291571208034526,0.010376945918809924,0.0033445999339533896,0.24784705543917468,0.5655496231938724,0.12265571721534048,0.7389451451599598,7,0.38785269342075407
6900,3.4500000000003195,280.3632195678789,40.00809396847305,186.48556068474042,226.49365465321347,1.2502529365147828,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.007164358213222022,0.4114533729577567,0.047606164407281645,0.19464067755738207,0.08571789086624347,-0.02991860966237613,0.01717663933134873,-0.009656865575683671,0.013443412928236307,0.012165579415654878,0.0012997092121034496,0.24882416767246354,0.5641523981745835,0.46002175893144603,0.7902311775833367,8,0.3335633305914031
7000,3.500000000000336,326.504196287555,33.34182837197595,217.17655477224082,250.51838314421678,1.0419321366242484,1.7667962453670558,5.5151763405201715,1.0419000000000003,0.00825880029635864,0.4095179395203333,0.06789018682317537,0.17261707635208673,0.05622553752520074,-0.027500307130956744,0.015442370689120816,-0.007772446242349109,-0.003331811571404132,0.003525495730865727,-0.007941592891789145,0.24682080155224564,0.5631775286374708,0.2486192890099602,0.7933128476142882,9,0.26172183006070476
