frame,r_lower_nm,r_upper_nm,g_r
0,0.0,0.025624320380625384,0.0
0,0.025624320380625384,0.05124864076125077,0.0
0,0.05124864076125077,0.07687296114187615,0.0
0,0.07687296114187615,0.10249728152250154,0.0
0,0.10249728152250154,0.12812160190312694,0.0
0,0.12812160190312694,0.1537459222837523,0.0
0,0.1537459222837523,0.17937024266437768,0.0
0,0.17937024266437768,0.20499456304500308,0.0
0,0.20499456304500308,0.23061888342562847,0.0
0,0.23061888342562847,0.25624320380625387,0.0
0,0.25624320380625387,0.2818675241868792,0.0
0,0.2818675241868792,0.3074918445675046,0.0
0,0.3074918445675046,0.33311616494813,0.0
0,0.33311616494813,0.35874048532875535,0.0
0,0.35874048532875535,0.38436480570938075,0.0
0,0.38436480570938075,0.40998912609000615,0.0
0,0.40998912609000615,0.43561344647063155,0.0
0,0.43561344647063155,0.46123776685125695,0.0
0,0.46123776685125695,0.4868620872318823,0.0
0,0.4868620872318823,0.5124864076125077,0.11058188576592141
0,0.5124864076125077,0.5381107279931331,1.1006449232736621
0,0.5381107279931331,0.5637350483737584,4.457478479658927
0,0.5637350483737584,0.5893593687543839,4.734637330189753
0,0.5893593687543839,0.6149836891350092,3.27427825065385
0,0.6149836891350092,0.6406080095156346,1.5412695705142558
0,0.6406080095156346,0.66623232989626,0.582042739584955
0,0.66623232989626,0.6918566502768854,0.0
0,0.6918566502768854,0.7174809706575107,0.0
0,0.7174809706575107,0.7431052910381362,0.0
0,0.7431052910381362,0.7687296114187615,0.2899439256811573
0,0.7687296114187615,0.794353931799387,0.58769656451663
0,0.794353931799387,0.8199782521800123,1.1443386478974664
1,0.0,0.025704046484554842,0.0
1,0.025704046484554842,0.051408092969109684,0.0
1,0.051408092969109684,0.07711213945366452,0.0
1,0.07711213945366452,0.10281618593821937,0.0
1,0.10281618593821937,0.12852023242277422,0.0
1,0.12852023242277422,0.15422427890732904,0.0
1,0.15422427890732904,0.1799283253918839,0.0
1,0.1799283253918839,0.20563237187643874,0.0
1,0.20563237187643874,0.23133641836099358,0.0
1,0.23133641836099358,0.25704046484554843,0.0
1,0.25704046484554843,0.28274451133010325,0.0
1,0.28274451133010325,0.3084485578146581,0.0
1,0.3084485578146581,0.33415260429921295,0.0
1,0.33415260429921295,0.3598566507837678,0.0
1,0.3598566507837678,0.38556069726832265,0.0
1,0.38556069726832265,0.41126474375287747,0.0
1,0.41126474375287747,0.4369687902374323,0.0
1,0.4369687902374323,0.46267283672198717,0.0
1,0.46267283672198717,0.488376883206542,0.0
1,0.488376883206542,0.5140809296910969,0.11058188576592166
1,0.5140809296910969,0.5397849761756517,1.7009966996047474
1,0.5397849761756517,0.5654890226602065,3.6387579425787124
1,0.5654890226602065,0.5911930691447613,4.900764955810466
1,0.5911930691447613,0.6168971156293162,3.1219862389955293
1,0.6168971156293162,0.6426011621138711,1.8915581092674867
1,0.6426011621138711,0.6683052085984259,0.4526999085660782
1,0.6683052085984259,0.6940092550829807,0.0
1,0.6940092550829807,0.7197133015675355,0.0
1,0.7197133015675355,0.7454173480520904,0.0
1,0.7454173480520904,0.7711213945366453,0.3382679132946819
1,0.7711213945366453,0.7968254410212001,0.5876965645166322
1,0.7968254410212001,0.8225294875057549,1.0171899092421912
2,0.0,0.0255425536986237,0.0
2,0.0255425536986237,0.0510851073972474,0.0
2,0.0510851073972474,0.0766276610958711,0.0
2,0.0766276610958711,0.1021702147944948,0.0
2,0.1021702147944948,0.1277127684931185,0.0
2,0.1277127684931185,0.1532553221917422,0.0
2,0.1532553221917422,0.1787978758903659,0.0
2,0.1787978758903659,0.2043404295889896,0.0
2,0.2043404295889896,0.2298829832876133,0.0
2,0.2298829832876133,0.255425536986237,0.0
2,0.255425536986237,0.28096809068486067,0.0
2,0.28096809068486067,0.3065106443834844,0.0
2,0.3065106443834844,0.3320531980821081,0.0
