frame,step,time_ps,molecule_id,box_nm,x_nm,y_nm,z_nm,dx_nonaffine_nm,dy_nonaffine_nm,dz_nonaffine_nm,vx_nm_ps,vy_nm_ps,vz_nm_ps,dipole_ux,dipole_uy,dipole_uz,theta_rad,phi_rad,dipole_debye
0,6100,3.050000,0,1.6399565,0.22121408,0.18475181,0.19236022,0.005788528,-0.0027372245,0.005360837,0.070631497,-0.059601682,0.069149552,0.92542418,-0.077421304,0.37093938,1.190776,-0.083465978,1.7
0,6100,3.050000,1,1.6399565,0.26862169,0.60987209,0.57245543,0.0008801065,0.0049363132,0.0016268069,0.0096787058,0.10721256,0.069287391,0.35246664,0.48486923,0.80041808,0.64280399,0.94222337,1.7
0,6100,3.050000,2,1.6399565,0.58619123,0.2083946,0.59989084,0.0054330124,-0.0109934,0.002089906,0.18221822,-0.24416859,0.030224934,-0.61311115,-0.77675523,-0.14403482,1.7153339,-2.2389932,1.7
0,6100,3.050000,3,1.6399565,0.62181863,0.60076004,0.17143298,0.0035443033,0.0075178574,-0.0012560189,0.03653274,0.21372238,-0.010595078,0.80130784,0.042931662,0.59670983,0.93140162,0.053525814,1.7
0,6100,3.050000,4,1.6399565,0.19759217,0.17211561,0.99524673,-0.0014717585,-0.0027747532,-0.014010263,-0.020354787,0.0040332579,-0.26400557,-0.67437537,-0.61417181,0.40989128,1.1484615,-2.4028826,1.7
0,6100,3.050000,5,1.6399565,0.14723788,0.59631219,1.4314913,-0.0081956307,-0.0034015047,-0.0058467287,-0.089724887,-0.026613719,-0.13396696,0.087353291,-0.40333348,-0.91087404,2.7161934,-1.3575121,1.7
0,6100,3.050000,6,1.6399565,0.60850225,0.16526917,1.4504983,-0.0024419608,-0.00097378828,-0.002902841,-0.071437596,0.0094216866,-0.096818929,0.40092095,-0.22725007,0.88747946,0.47894965,-0.51566518,1.7
0,6100,3.050000,7,1.6399565,0.65295172,0.59688587,1.0005739,0.002109186,0.0015587036,0.001933007,0.046646276,0.053371483,0.039043785,-0.036527113,-0.78976185,0.61232507,0.91179821,-1.6170142,1.7
0,6100,3.050000,8,1.6399565,0.1833983,1.0065522,0.21781764,-0.012684271,0.00059645776,-0.0042647347,-0.2399069,0.036499589,-0.11229248,-0.70381865,-0.41070202,0.57962329,0.95253,-2.6133686,1.7
0,6100,3.050000,9,1.6399565,0.18051264,1.4238975,0.62282127,0.0097589749,-0.0066133524,-0.0065239679,0.20505191,-0.063174144,-0.14089664,0.65277455,0.37533025,-0.65803692,2.289005,0.52181687,1.7
0,6100,3.050000,10,1.6399565,0.57729577,1.0723152,0.61466552,0.0040466879,-0.0079959205,-0.0083577166,0.091466244,-0.23176871,-0.20388471,0.057960029,-0.85854097,-0.50945857,2.1053518,-1.5033887,1.7
0,6100,3.050000,11,1.6399565,0.62844731,1.4190944,0.21251361,-0.0015269734,0.00082546923,0.0031360285,-0.026070887,0.012191577,0.071085356,-0.36442548,-0.75947259,-0.53888353,2.1399075,-2.0181864,1.7
0,6100,3.050000,12,1.6399565,0.208957,1.056048,1.056765,-0.00055932462,0.00041166027,0.0055966918,-0.02788223,-0.0058839342,0.044575261,-0.20635952,0.86208802,0.46283906,1.089601,1.8057472,1.7
0,6100,3.050000,13,1.6399565,0.22645781,1.4317727,1.4791839,-0.0022278201,0.0077755442,0.0077174358,-0.020373637,0.12018305,0.15469114,-0.61870834,0.78385577,0.05263203,1.51814,2.2389874,1.7
0,6100,3.050000,14,1.6399565,0.6379116,0.97960729,1.4262871,-0.0098768305,0.0047407494,0.0031306509,-0.21085915,0.046251976,0.062754514,-0.7069105,-0.14265099,-0.69276854,2.3361173,-2.9424718,1.7
0,6100,3.050000,15,1.6399565,0.61529409,1.458042,1.0288231,-0.0032824371,0.0078304392,0.0042417581,-0.041846972,0.1358181,0.13968631,0.77628777,-0.17326291,0.60610005,0.91964815,-0.21959497,1.7
0,6100,3.050000,16,1.6399565,1.0280938,0.22346117,0.20611336,0.0033367326,0.0045059972,0.0022453324,0.044127031,0.056279265,0.10123553,-0.84052566,-0.35876195,0.40596363,1.1527633,-2.7381726,1.7
0,6100,3.050000,17,1.6399565,1.0375787,0.61578343,0.60516781,-0.0052434171,-0.0053184069,-0.0040247447,-0.11475556,-0.092515378,-0.058587451,0.11501698,-0.99067328,0.073058569,1.4976726,-1.455214,1.7
0,6100,3.050000,18,1.6399565,1.4638161,0.23041631,0.60891906,5.0826958e-05,0.010798765,0.0024582961,0.0048197311,0.21940311,0.002005202,0.84733367,0.50541899,-0.16302547,1.7345527,0.53782846,1.7
0,6100,3.050000,19,1.6399565,1.4041191,0.61841357,0.20249468,-0.0073470559,0.001774146,-0.0010394733,-0.15952927,0.054425654,0.0012814472,0.66809396,-0.68262996,0.29608578,1.2702043,-0.79615938,1.7
0,6100,3.050000,20,1.6399565,1.0085396,0.21487092,1.0156088,-0.00083511387,0.00029815805,0.0058453418,-0.025937462,-0.017734866,0.086168674,0.18783248,0.12765781,0.97386983,0.22910595,0.59692806,1.7
0,6100,3.050000,21,1.6399565,1.0249045,0.60445571,1.4040105,-0.0075118789,-0.00047207719,-0.0083957354,-0.14803537,0.040661018,-0.14446999,0.75206493,0.65549541,0.068732158,1.5020099,0.71689777,1.7
0,6100,3.050000,22,1.6399565,1.4603088,0.21504985,1.4063663,0.0054543968,-0.0089355235,0.0073251985,0.034282073,-0.20503144,0.15232588,-0.83410312,0.49356365,0.24630654,1.3219288,2.6072764,1.7
