frame,step,time_ps,molecule_id,box_nm,x_nm,y_nm,z_nm,dx_nonaffine_nm,dy_nonaffine_nm,dz_nonaffine_nm,vx_nm_ps,vy_nm_ps,vz_nm_ps,dipole_ux,dipole_uy,dipole_uz,theta_rad,phi_rad,dipole_debye
0,6100,3.050000,0,2.1749575,0.40845485,0.42075639,0.31062403,-0.0089879295,0.0054848394,-0.008988603,-0.20613321,0.11620645,-0.18757756,0.69628563,-0.23806818,-0.67713357,2.3146566,-0.32945108,1.7
0,6100,3.050000,1,2.1749575,0.18541841,0.73739652,0.85292893,0.002310822,0.011844262,0.0015192055,0.00072783792,0.26815956,0.062558669,0.81228833,0.48156484,0.32906377,1.2354844,0.53514529,1.7
0,6100,3.050000,2,2.1749575,0.68658035,0.37415909,0.96231778,-0.010018274,0.014406091,-0.0023895186,-0.17138511,0.25850783,-0.03158564,0.32221716,0.91598481,-0.23905632,1.8121902,1.2325444,1.7
0,6100,3.050000,3,2.1749575,0.95841754,1.0680427,0.1852889,-8.0291019e-05,0.003463646,-0.023712277,-0.022542512,0.090032172,-0.4881043,0.33204722,0.91825447,-0.21576231,1.7882688,1.2238189,1.7
0,6100,3.050000,4,2.1749575,0.28812795,0.33234569,1.3550708,0.0055440743,0.0041351664,-0.00013543145,0.13776504,0.10057401,-0.0081923335,0.78431222,0.36395107,0.50238826,1.0444376,0.43446683,1.7
0,6100,3.050000,5,2.1749575,0.11615905,0.83949756,2.0756803,0.0017431637,0.0057592949,-0.00023809109,0.036183371,0.098341624,-0.0067008658,-0.14393502,-0.060958144,0.98770786,0.15695481,-2.7409834,1.7
0,6100,3.050000,6,2.1749575,0.88102995,0.33964086,1.8488032,0.0022079367,0.004879499,-0.0061475904,0.08418632,0.044866976,-0.13557508,-0.1091352,-0.92461214,-0.36494094,1.9443657,-1.6882862,1.7
0,6100,3.050000,7,2.1749575,0.82915549,0.83707383,1.2487793,-0.00057103418,0.0070728024,-0.0049848059,-0.028613003,0.097877344,-0.081286723,0.36469074,0.50784609,-0.78044411,2.4661722,0.94801732,1.7
0,6100,3.050000,8,2.1749575,0.30459387,1.2714043,0.21554263,0.0030800767,-0.0093516194,0.0058477264,0.054531248,-0.19802175,0.12755035,0.7246694,-0.24957051,0.64231521,0.87328115,-0.33167032,1.7
0,6100,3.050000,9,2.1749575,0.29083029,2.0233982,0.73486031,0.012639588,-0.0060911513,-0.0017861514,0.22155231,-0.088376089,-0.033413166,0.6203462,0.77823418,0.097581535,1.4730593,0.89781382,1.7
0,6100,3.050000,10,2.1749575,0.77978171,1.3052725,0.80649833,-0.0024654199,-0.016766935,0.0030104339,-0.042232948,-0.29541055,0.10576101,0.74044238,-0.67130179,-0.033151113,1.6039535,-0.73646197,1.7
0,6100,3.050000,11,2.1749575,0.91164407,1.9432449,0.023401276,0.0043233818,-0.0038958103,-0.0040002701,0.087143958,-0.0225113,-0.100007,0.075214426,0.38180799,-0.92117612,2.7418884,1.3762914,1.7
0,6100,3.050000,12,2.1749575,0.057118633,1.4577584,1.2363225,0.00077276387,-0.015058217,-0.0097505656,0.007705788,-0.3231656,-0.17756221,-0.40744742,0.66394352,-0.62702919,2.24853,2.1212124,1.7
0,6100,3.050000,13,2.1749575,0.27359404,1.9729593,2.0231162,0.0029003698,0.0047823646,0.01111091,0.044361813,0.061089087,0.209125,-0.86877551,-0.41979101,0.26268731,1.30499,-2.6914764,1.7
0,6100,3.050000,14,2.1749575,0.59428583,1.1286686,1.8332666,-0.0067875217,-0.01423545,0.0054155275,-0.1409703,-0.27927492,0.070514769,0.7121898,-0.24652572,-0.65727525,2.287994,-0.33324239,1.7
0,6100,3.050000,15,2.1749575,0.68259822,1.628874,1.3225977,-0.0046099883,-0.011552381,0.0096337109,-0.065801314,-0.20257833,0.18684695,-0.3105222,0.73165409,-0.60684285,2.2228787,1.9721682,1.7
0,6100,3.050000,16,2.1749575,1.3884746,0.3212389,0.44881255,0.0021593612,0.0077328605,-0.008671713,0.054876705,0.14756825,-0.13182107,0.27368847,0.2533451,0.92785283,0.38218266,0.74681756,1.7
0,6100,3.050000,17,2.1749575,1.2933705,0.89948493,0.70446322,0.0045852732,0.0066727959,-0.006854356,0.13183886,0.13074705,-0.10064703,0.21605133,-0.32035827,-0.92232988,2.7448637,-0.97745529,1.7
0,6100,3.050000,18,2.1749575,1.8491451,0.23189781,0.86283552,-0.0071230417,0.00092643373,-0.00022221913,-0.1203977,0.028061501,-0.023964786,0.083621142,0.74287783,0.66418374,0.84439493,1.4587044,1.7
0,6100,3.050000,19,2.1749575,1.8648911,0.86693038,0.35583835,-0.0041431513,0.01607049,0.015436812,-0.048970781,0.2754599,0.32765293,0.60728541,0.067069566,-0.79164772,2.4842975,0.10999582,1.7
0,6100,3.050000,20,2.1749575,1.1878153,0.15984795,1.3838533,-0.012122199,0.0030991639,-0.00056893923,-0.21617051,0.079742385,-0.019788001,-0.93613968,-0.35162282,0.0019715307,1.5688248,-2.7822879,1.7
0,6100,3.050000,21,2.1749575,1.4428267,0.66170901,1.9541859,0.016722276,-0.009870858,-0.0015491674,0.27930034,-0.17702893,-0.035564018,0.094720404,-0.35039152,-0.93180139,2.7701409,-1.3067794,1.7
0,6100,3.050000,22,2.1749575,2.0048371,0.32407195,1.9144335,0.0094705076,-0.0022148951,0.018231181,0.15076291,-0.078277116,0.34862433,-0.07078058,0.81076913,-0.58107101,2.1908404,1.6578761,1.7
0,6100,3.050000,23,2.1749575,2.0306478,0.76981754,1.3885159,0.002640052,-0.012621401,-0.0018796881,0.056219164,-0.25977093,-0.019075059,0.44269411,0.28975761,-0.84856494,2.5840634,0.57955479,1.7
0,6100,3.050000,24,2.1749575,1.3087446,1.6194606,0.36831901,-0.0013845693,0.0097051862,-2.8072985e-05,-0.01223969,0.15843382,-0.025217476,0.1727368,-0.1953521,-0.96540124,2.877774,-0.84676082,1.7
0,6100,3.050000,25,2.1749575,1.581174,1.7408346,0.91512469,-0.0040085642,-0.012143087,-0.0037585495,-0.081663655,-0.26524295,-0.038064476,0.28466852,0.94370925,-0.16845382,1.7400572,1.2778278,1.7
0,6100,3.050000,26,2.1749575,2.0520897,1.2899483,0.67965283,0.0076084402,0.003317765,0.0049910117,0.21100644,0.085106121,0.079253058,-0.61882783,0.77771737,0.11048897,1.4600813,2.2429083,1.7
0,6100,3.050000,27,2.1749575,1.9151196,1.8933933,0.41513422,-0.0085496071,0.0049462754,0.0064100724,-0.16924591,0.11490156,0.1582313,0.074002782,0.11559651,0.99053573,0.13768977,1.0013542,1.7
0,6100,3.050000,28,2.1749575,1.351645,1.0640036,1.4997579,-0.006206936,-0.013380954,0.0071654754,-0.10194417,-0.26676434,0.096636429,0.70967989,0.7040874,0.024806823,1.545987,0.78144245,1.7
0,6100,3.050000,29,2.1749575,1.2740485,1.7987207,1.5479273,-0.0016954467,0.0059499439,-0.0055329161,-0.069997879,0.12539697,-0.093103288,0.2841708,0.95824965,0.031694813,1.5390962,1.2825059,1.7
0,6100,3.050000,30,2.1749575,1.9973927,1.3783966,1.8044524,0.0045895844,-0.0059148751,-0.0023081839,0.048694915,-0.078837843,-0.033897299,0.23932215,-0.87875472,-0.41293468,1.9964703,-1.3049026,1.7
0,6100,3.050000,31,2.1749575,2.0090586,2.0989917,1.5203469,-0.0045488202,0.012786597,0.0047370636,-0.11104585,0.22687901,0.034276026,-0.80718438,-0.14402883,0.57245879,0.96129483,-2.9650174,1.7
1,6200,3.100000,0,2.1771657,0.40035084,0.42778748,0.30147609,-0.017502333,0.01208539,-0.018447125,-0.14111115,0.13174146,-0.19187009,0.77170092,-0.1390017,-0.62060956,2.2403162,-0.17821284,1.7
1,6200,3.100000,1,2.1771657,0.18547747,0.75061112,0.85874483,0.0021816871,0.024303868,0.0064666162,0.016546763,0.2626827,0.10138696,0.72347417,0.53790692,0.43271384,1.1232955,0.63933157,1.7
1,6200,3.100000,2,2.1771657,0.67953362,0.38861168,0.9599464,-0.017758162,0.02847166,-0.0057362456,-0.12778583,0.30051656,-0.12799324,0.33841582,0.92176862,-0.18925472,1.7611994,1.2189366,1.7
1,6200,3.100000,3,2.1771657,0.9581718,1.0764452,0.16000738,-0.0012984961,0.01077801,-0.04916901,-0.031394391,0.13587249,-0.48698164,0.19614353,0.95289212,-0.23135324,1.8042648,1.3677915,1.7
1,6200,3.100000,4,2.1771657,0.29552304,0.33723971,1.3561966,0.012643022,0.0086894506,-0.00038529074,0.12709154,0.052692758,0.015189993,0.76075575,0.49266496,0.42253039,1.134561,0.57468577,1.7
1,6200,3.100000,5,2.1771657,0.11792761,0.84396957,2.0774729,0.0033929481,0.009377126,-0.00055279157,-0.011374952,0.069096079,0.012865486,-0.16737111,0.25790435,0.95156306,0.3125159,2.1464442,1.7
1,6200,3.100000,6,2.1771657,0.88609119,0.33968314,1.8415168,0.0063725534,0.0045770907,-0.015306381,0.040831575,-0.036846624,-0.2017274,-0.034226259,-0.93534715,-0.35207139,1.9305796,-1.607372,1.7
1,6200,3.100000,7,2.1771657,0.82829846,0.84230865,1.2460499,-0.0022690429,0.011455519,-0.0089800201,-0.058802345,0.081360863,-0.0702693,0.22697635,0.49316502,-0.83980355,2.5677176,1.139456,1.7
1,6200,3.100000,8,2.1771657,0.30702263,1.2637225,0.2196724,0.005198511,-0.018319696,0.0097566762,0.039937375,-0.13392868,0.11300321,0.68039918,-0.23505519,0.69412248,0.80359616,-0.33263046,1.7
1,6200,3.100000,9,2.1771657,0.30222123,2.0227368,0.73401999,0.023729621,-0.0088056173,-0.0033717725,0.23311645,-0.017917766,-0.032811358,0.59765117,0.76775173,0.23102026,1.3376701,0.90933864,1.7
1,6200,3.100000,10,2.1771657,0.77759021,1.2919016,0.8129985,-0.0054471157,-0.031455708,0.0086888883,-0.10192706,-0.28676792,0.083069525,0.66443078,-0.73664366,0.12604702,1.4444131,-0.83689367,1.7
1,6200,3.100000,11,2.1771657,0.91572732,1.9450805,0.018610567,0.0074794421,-0.0040331316,-0.0088122974,0.051065125,-0.030245872,-0.1035283,0.036191485,0.31066715,-0.94982951,2.8234867,1.4548231,1.7
1,6200,3.100000,12,2.1771657,0.056827337,1.4439468,1.2297163,0.00042365197,-0.030342088,-0.017607949,-0.017746443,-0.27270432,-0.11918182,-0.38901764,0.65794815,-0.64480191,2.2715604,2.1047637,1.7
1,6200,3.100000,13,2.1771657,0.27708874,1.9804126,2.0359926,0.0061156543,0.010229791,0.021927774,0.056320422,0.14428922,0.19692068,-0.82687359,-0.48564481,0.28360039,1.2832497,-2.610544,1.7
1,6200,3.100000,14,2.1771657,0.58821627,1.1200006,1.8377346,-0.013457082,-0.02404443,0.0080208554,-0.12736127,-0.12763455,0.027071551,0.81985482,-0.20057819,-0.53628954,2.1368312,-0.23993788,1.7
1,6200,3.100000,15,2.1771657,0.67737022,1.6218044,1.3315561,-0.01052803,-0.020271271,0.017245395,-0.12284491,-0.12784684,0.1267171,-0.38559114,0.69200642,-0.61028402,2.2272154,2.0791563,1.7
1,6200,3.100000,16,2.1771657,1.3940543,0.32748697,0.44077618,0.0063272611,0.01365177,-0.017159459,0.10361562,0.053094719,-0.16323479,0.015501952,0.28736898,0.9576945,0.29191506,1.5169041,1.7
1,6200,3.100000,17,2.1771657,1.3003264,0.90444069,0.69891966,0.010225164,0.010713252,-0.013109985,0.092446311,0.078006675,-0.17686554,0.1374375,-0.22664978,-0.96423068,2.8733218,-1.0256937,1.7
1,6200,3.100000,18,2.1771657,1.8458956,0.23412995,0.86346798,-0.012247413,0.0029221165,-0.00046567024,-0.11678733,0.058260697,0.0083500791,0.18991385,0.79916979,0.57031603,0.96390579,1.337485,1.7
1,6200,3.100000,19,2.1771657,1.864081,0.88284034,0.3702778,-0.0068453499,0.031092637,0.029507834,-0.026428054,0.27837657,0.22258668,0.48919156,0.11280785,-0.86485028,2.6156484,0.2266387,1.7
1,6200,3.100000,20,2.1771657,1.1779775,0.16316833,1.3833852,-0.023160378,0.006255642,-0.0024411139,-0.22681316,0.04942565,-0.065546072,-0.89450717,-0.44636614,0.024782923,1.5460109,-2.678739,1.7
1,6200,3.100000,21,2.1771657,1.4583205,0.65441417,1.9564437,0.030744043,-0.017833494,-0.001275562,0.30847941,-0.15082746,-0.045036375,0.078525387,-0.36951087,-0.92590252,2.7542141,-1.3613997,1.7
1,6200,3.100000,22,2.1771657,2.0156274,0.31921251,1.9338174,0.018220855,-0.0074007402,0.035662459,0.15968963,-0.10868056,0.38758451,-0.022827161,0.89331468,-0.44885165,2.0362762,1.5963441,1.7
1,6200,3.100000,23,2.1771657,2.036562,0.75571941,1.3912963,0.0064905399,-0.027493585,-0.00050978466,0.084832787,-0.29878908,0.075780771,0.52559928,0.16308365,-0.83495456,2.5588465,0.30086233,1.7
1,6200,3.100000,24,2.1771657,1.3119366,1.6283958,0.36725311,0.00047771815,0.016992391,-0.0014671986,0.056350287,0.12720403,-0.025968289,0.11890628,-0.11456974,-0.98627332,2.975712,-0.76682651,1.7
1,6200,3.100000,25,2.1771657,1.577715,1.7290109,0.91439595,-0.0090703956,-0.025727396,-0.0054155836,-0.14604348,-0.30084489,-0.048481799,0.28554419,0.95202655,-0.11004529,1.6810649,1.279401,1.7
1,6200,3.100000,26,2.1771657,2.0650776,1.2957274,0.68563341,0.018507333,0.007784907,0.010278854,0.27682161,0.060495019,0.15265716,-0.62961494,0.70766152,0.3206247,1.2444074,2.2978983,1.7
1,6200,3.100000,27,2.1771657,1.9075916,1.9003887,0.42361002,-0.018017224,0.010016782,0.014460293,-0.18471429,0.066206661,0.18323121,-0.16493703,0.37034555,0.91413344,0.41743105,1.9897848,1.7
1,6200,3.100000,28,2.1771657,1.3456696,1.0512386,1.5069735,-0.013550962,-0.027219271,0.012855489,-0.13996199,-0.28513807,0.14900488,0.71412319,0.69457824,0.087115637,1.4835701,0.77152461,1.7
1,6200,3.100000,29,2.1771657,1.2708383,1.8056186,1.5461189,-0.006196942,0.011019049,-0.0089112338,-0.11485673,0.081589086,-0.033087694,0.33459896,0.92390425,0.18559225,1.3841218,1.223332,1.7
1,6200,3.100000,30,2.1771657,2.0034995,1.3762125,1.805971,0.0086664177,-0.0094966716,-0.0026214779,0.10229584,-0.095011541,0.0078809309,0.35913778,-0.79140174,-0.49467498,2.0882571,-1.1447872,1.7
1,6200,3.100000,31,2.1771657,2.0058677,2.1103887,1.5240469,-0.0097767948,0.022047798,0.0068923465,-0.087144857,0.18745844,0.031964385,-0.82515578,-0.09826952,0.55629222,0.98087913,-3.0230589,1.7
2,6300,3.150000,0,2.1722767,0.39301785,0.43252713,0.29115689,-0.023943545,0.017792085,-0.028100181,-0.15007046,0.098654285,-0.24340583,0.83373238,-0.09491209,-0.54395037,2.1459341,-0.11335201,1.7
2,6300,3.150000,1,2.1722767,0.18695056,0.75994749,0.86272816,0.004073412,0.035338192,0.012384974,0.020659698,0.17833539,0.139085,0.62125254,0.58635113,0.51984386,1.0241282,0.75650484,1.7
2,6300,3.150000,2,2.1722767,0.67207715,0.40217104,0.95175259,-0.023695362,0.042919914,-0.011781218,-0.11779718,0.28064037,-0.14656285,0.32335811,0.9424012,-0.085554146,1.6564552,1.2402624,1.7
2,6300,3.150000,3,2.1722767,0.95457329,1.0815271,0.13480512,-0.0027469865,0.018285595,-0.074039912,-0.017675587,0.15946713,-0.4985423,0.067900123,0.96438615,-0.25563435,1.8293001,1.5005047,1.7
2,6300,3.150000,4,2.1722767,0.3027818,0.34126837,1.3517654,0.020574322,0.013480785,-0.001772573,0.18115043,0.12764106,-0.035904911,0.70065706,0.6083199,0.37286269,1.188704,0.71497335,1.7
2,6300,3.150000,5,2.1722767,0.11747456,0.84366431,2.0747046,0.0032044973,0.010968857,0.0013461597,0.011815704,-0.065942404,0.057927231,-0.17242843,0.53632822,0.82620849,0.59845235,1.8818575,1.7
2,6300,3.150000,6,2.1722767,0.8866563,0.33719263,1.8280118,0.0089303205,0.0028474221,-0.024686683,0.053835174,-0.031819321,-0.19730909,0.043368405,-0.94937835,-0.31112687,1.8871749,-1.5251472,1.7
2,6300,3.150000,7,2.1722767,0.82481302,0.84534588,1.2419411,-0.0038963035,0.016389764,-0.010292185,-0.010498344,0.11105007,0.019714553,0.13647012,0.4721181,-0.87090781,2.6278428,1.2894069,1.7
2,6300,3.150000,8,2.1722767,0.30870833,1.2548621,0.22543391,0.0075763258,-0.024349113,0.016018516,0.064070762,-0.085798175,0.16207565,0.62528349,-0.22450249,0.74740832,0.72664385,-0.34470647,1.7
2,6300,3.150000,9,2.1722767,0.31113526,2.0207175,0.73206922,0.033333112,-0.0062798028,-0.0036745856,0.14346947,0.085032382,0.042654386,0.57694325,0.7594995,0.30049459,1.2655852,0.92115657,1.7
2,6300,3.150000,10,2.1722767,0.77102085,1.2736866,0.81422621,-0.01027577,-0.046786885,0.011745682,-0.059122445,-0.26040896,0.084347231,0.59305269,-0.75625889,0.27633493,1.2908179,-0.90576858,1.7
2,6300,3.150000,11,2.1722767,0.91472012,1.9389884,0.013496998,0.008529758,-0.0057593226,-0.013889782,0.023213052,-0.099301603,-0.090929806,0.014271796,0.28732435,-0.95772701,2.8497906,1.5211657,1.7
2,6300,3.150000,12,2.1722767,0.055090816,1.4275942,1.2211697,-0.001187069,-0.043467035,-0.023399672,-0.06151103,-0.2408335,-0.11388637,-0.3701205,0.66633226,-0.64731147,2.2748482,2.0778213,1.7
2,6300,3.150000,13,2.1722767,0.27737249,1.9816346,2.0416632,0.0070226484,0.015905285,0.032181918,-0.018312522,0.087973777,0.17259459,-0.78030383,-0.52525468,0.33946055,1.224453,-2.549121,1.7
2,6300,3.150000,14,2.1722767,0.5796646,1.1103856,1.8345702,-0.020696001,-0.03115235,0.0089843632,-0.13620867,-0.1783785,0.0019369135,0.89362705,-0.11953208,-0.43260001,2.0181709,-0.1329713,1.7
2,6300,3.150000,15,2.1722767,0.67027463,1.6116834,1.3313595,-0.016108813,-0.02675775,0.020042011,-0.15399689,-0.10563349,0.019345265,-0.49677227,0.62867313,-0.59832049,2.2121997,2.2395279,1.7
2,6300,3.150000,16,2.1722767,1.3970779,0.33098681,0.430757,0.012488246,0.01789178,-0.026199005,0.16030324,0.1225383,-0.21391462,-0.24178715,0.2559948,0.93595173,0.35984411,2.3276603,1.7
2,6300,3.150000,17,2.1722767,1.29911,0.90685147,0.68902163,0.01193065,0.015160025,-0.02144791,0.039452622,0.078425601,-0.15349325,0.041181754,-0.04412766,-0.99817674,3.0811971,-0.81991646,1.7
