frame,step,time_ps,molecule_id,box_nm,x_nm,y_nm,z_nm,dx_nonaffine_nm,dy_nonaffine_nm,dz_nonaffine_nm,vx_nm_ps,vy_nm_ps,vz_nm_ps,dipole_ux,dipole_uy,dipole_uz,theta_rad,phi_rad,dipole_debye
0,1100,0.550000,0,1.4068476,0.19672186,0.16006528,0.14556989,-0.0067251419,0.0030323913,-0.013015588,-0.18646212,0.035342048,-0.21829149,0.52986168,0.44771728,-0.72027484,2.3749948,0.70156669,0
0,1100,0.550000,1,1.4068476,0.17156675,0.5131007,0.50162013,-0.00091860107,0.0014241854,-0.00027458965,0.0058677906,0.035290704,0.017895047,0.50906881,0.80484113,-0.30508966,1.8808289,1.0068159,0
0,1100,0.550000,2,1.4068476,0.47638423,0.17398216,0.50740483,0.00022847187,-0.0022053629,-0.0020332372,0.0049938204,-0.04619253,-0.023365329,-0.63931941,-0.7686723,-0.020336885,1.5911346,-2.2645812,0
0,1100,0.550000,3,1.4068476,0.54472002,0.55736102,0.18048518,0.0036933093,-0.007277892,0.00026361335,0.067631918,-0.17534002,0.0080367422,-0.57184003,-0.80776741,0.14321588,1.4270863,-2.1868224,0
0,1100,0.550000,4,1.4068476,0.17448522,0.16773307,0.88701506,-0.0060009302,-0.009891757,0.0091502795,-0.13705874,-0.23204759,0.11453772,0.80134701,-0.38818896,0.45513987,1.098267,-0.45110655,0
0,1100,0.550000,5,1.4068476,0.19256509,0.4739392,1.2254103,0.0037802967,0.0066925851,0.0051932082,0.071527536,0.26313858,0.034009515,0.85029861,0.35171794,0.39151853,1.168515,0.39220985,0
0,1100,0.550000,6,1.4068476,0.55447852,0.20798047,1.2308467,-0.00096713999,0.0014381354,0.002612162,0.012293881,-0.026658439,0.068651912,0.20720295,0.49172679,0.84573737,0.56285079,1.1719974,0
0,1100,0.550000,7,1.4068476,0.51219874,0.50992779,0.88737488,-0.0023525654,0.0036936066,0.013568228,-0.077299674,0.11795007,0.21619401,0.75843647,-0.10891276,0.64258239,0.87293249,-0.14262664,0
0,1100,0.550000,8,1.4068476,0.22410122,0.88362965,0.15497905,0.0012952806,0.0098558118,-0.0097129201,-0.051719492,0.21547599,-0.16992319,0.36601977,0.26987614,0.89061574,0.47209894,0.63534073,0
0,1100,0.550000,9,1.4068476,0.17700448,1.2067406,0.56837095,0.0044040409,0.0051734519,0.01250414,-0.0047762292,0.030292394,0.31042923,-0.66048269,0.53636921,0.52542429,1.0175826,2.4595251,0
0,1100,0.550000,10,1.4068476,0.53913836,0.87125469,0.54702859,-0.00051453664,-0.0057989003,-0.0030797761,0.019443257,-0.045847799,-0.03538374,-0.65275888,-0.75710934,0.026292543,1.5445008,-2.2823149,0
0,1100,0.550000,11,1.4068476,0.51246236,1.2293325,0.16545054,-0.0072159443,-0.0043360046,-0.0068206147,-0.12409058,0.007531569,-0.16663586,-0.10486666,0.46084464,-0.88126341,2.6493251,1.7945396,0
0,1100,0.550000,12,1.4068476,0.16607517,0.82575693,0.87624611,-0.004221257,-0.00093139931,-2.4314596e-05,-0.045759316,0.010642423,-0.029694302,0.71716099,0.69023237,-0.09622566,1.6671711,0.76626681,0
0,1100,0.550000,13,1.4068476,0.16047272,1.2105734,1.1898336,0.0060280523,0.0032185484,-0.0097782878,0.19504246,0.071549883,-0.11836561,-0.31921573,0.54586219,0.77468431,0.68458061,2.0999583,0
0,1100,0.550000,14,1.4068476,0.53031428,0.88157868,1.2305103,0.0024256665,-0.0045232904,-0.0076604125,0.065388786,-0.11620705,-0.20216207,0.077760904,-0.74098886,-0.66699982,2.300971,-1.466237,0
0,1100,0.550000,15,1.4068476,0.55518541,1.2441711,0.89023051,0.0040296098,0.0034498117,0.0028222435,0.069895586,0.047263849,0.039849509,-0.12155868,-0.6724218,0.73011808,0.75230159,-1.7496422,0
0,1100,0.550000,16,1.4068476,0.85412312,0.16634478,0.17050298,0.0074396532,0.0093942674,0.0037094098,0.2505935,0.21594312,0.11988191,0.18602895,-0.92029323,-0.34417088,1.9221519,-1.371343,0
0,1100,0.550000,17,1.4068476,0.89572521,0.56021348,0.48775431,0.001723342,0.014180668,0.004448118,0.046621962,0.25214069,0.053414835,-0.14602103,0.85846659,-0.49164314,2.084772,1.739279,0
0,1100,0.550000,18,1.4068476,1.2082225,0.17398968,0.52497969,0.0077485807,-0.0013539796,-0.0047198824,0.20645017,-0.067016186,-0.10193724,-0.11618307,-0.77225539,0.62459836,0.8961792,-1.7201229,0
0,1100,0.550000,19,1.4068476,1.2826053,0.54085769,0.17235751,-0.003743906,0.0030322423,-0.0025301721,-0.14304308,0.042221679,-0.015684665,-0.031430623,0.77634306,0.62952646,0.88985273,1.6112597,0
0,1100,0.550000,20,1.4068476,0.85586323,0.18561171,0.86160535,0.0061952264,-0.0046073214,-0.006006016,0.13792168,-0.045651328,-0.14831359,0.15446699,-0.35330115,0.92266909,0.39585014,-1.1586289,0
0,1100,0.550000,21,1.4068476,0.87164602,0.55608531,1.2498465,-0.0066659789,-0.0075011253,0.0058520407,-0.084084198,-0.1823177,0.13942848,-0.5333579,0.075721431,-0.84249369,2.572692,3.000564,0
0,1100,0.550000,22,1.4068476,1.2016006,0.17968207,1.2647458,0.0030287234,0.0063903838,0.0063673942,-0.00079292498,0.053299882,0.12920613,0.55847986,-0.47566722,0.6795888,0.82359436,-0.70549047,0
0,1100,0.550000,23,1.4068476,1.1930551,0.48819746,0.88414175,0.00094686887,-0.0042502565,-0.0065232868,0.010107493,0.0090193835,-0.12098108,-0.33893523,0.14358673,-0.92978802,2.7646329,2.740874,0
0,1100,0.550000,24,1.4068476,0.88715684,0.94314913,0.1839019,-0.0045478764,0.0056734519,0.0012982655,-0.0088629884,0.086765806,0.02576011,0.77905011,-0.41024926,-0.47410596,2.0647447,-0.48470194,0
0,1100,0.550000,25,1.4068476,0.87013907,1.2704801,0.5419651,-0.00018770019,-6.6936356e-05,-0.00075936453,-0.10276968,-0.10840838,-0.032892259,-0.51933679,0.72387303,-0.45419945,2.0422697,2.1931326,0
0,1100,0.550000,26,1.4068476,1.2562728,0.88819778,0.55953378,-0.0034519618,-0.0095145634,-0.0088070277,-0.06187624,-0.18192024,-0.23514663,-0.63116128,0.7542923,0.18077214,1.3890249,2.2675532,0
0,1100,0.550000,27,1.4068476,1.2521785,1.2232691,0.18443912,-0.003598264,0.0012451944,-0.0050530504,-0.092427393,-0.0011292466,-0.014679555,-0.71425542,0.32283589,0.62098002,0.90080394,2.7170856,0
0,1100,0.550000,28,1.4068476,0.86975452,0.86094519,0.86499253,0.0023489489,-0.01089578,0.0032290172,0.066084471,-0.16623836,0.13763623,0.40376922,-0.42711298,-0.80903951,2.5133124,-0.81348593,0
0,1100,0.550000,29,1.4068476,0.88256266,1.2534288,1.2465851,-0.0067033543,0.00090679663,0.011649292,-0.12875144,-0.038132527,0.16755566,-0.60907052,0.64392765,-0.46302298,2.0521991,2.3283827,0
0,1100,0.550000,30,1.4068476,1.2444971,0.84754366,1.2160292,0.00083526737,-0.0080099421,0.0044034332,0.0036036316,-0.12950304,0.089449955,0.83699299,-0.21119717,0.5048153,1.0416283,-0.24716897,0
0,1100,0.550000,31,1.4068476,1.1962869,1.2545018,0.90792409,0.0017372112,0.0023653356,-0.00039361506,0.060761548,0.10941378,-0.024440004,-0.70999188,-0.42604428,-0.56071187,2.1660416,-2.6011223,0
1,1200,0.600000,0,1.4065827,0.18485675,0.16146541,0.13867134,-0.018554329,0.004462803,-0.019887368,-0.25129069,-0.017809531,-0.047504344,0.51674523,0.24695963,-0.8197471,2.5317656,0.44582297,0
1,1200,0.600000,1,1.4065827,0.17214048,0.51328942,0.50468498,-0.00031250501,0.0017095573,0.0028850053,0.033361782,-0.039916601,0.097561566,0.57156781,0.62155606,-0.53570356,2.1361371,0.82727063,0
1,1200,0.600000,2,1.4065827,0.47699599,0.17190633,0.50709367,0.00092999326,-0.0042486228,-0.0022488731,-0.019620332,0.001459096,0.0091445968,-0.74784594,-0.63314065,0.19964813,1.3697975,-2.4390647,0
1,1200,0.600000,3,1.4065827,0.54586239,0.55285697,0.18224339,0.0049383711,-0.011677404,0.0020559823,0.001332164,-0.033783537,0.079767578,-0.56804138,-0.79862178,0.1988272,1.3706352,-2.1890508,0
1,1200,0.600000,4,1.4065827,0.16828884,0.15656385,0.88997816,-0.012165027,-0.021030439,0.012280707,-0.10959637,-0.20775977,0.017016937,0.81059987,-0.37055185,0.4534525,1.1001611,-0.42876976,0
1,1200,0.600000,5,1.4065827,0.19563264,0.49276801,1.224416,0.0068843977,0.025612417,0.0044295562,0.066878269,0.45426901,-0.03380804,0.79579653,0.38053453,0.47106407,1.0802996,0.44604029,0
1,1200,0.600000,6,1.4065827,0.55272757,0.20520799,1.2326247,-0.0026138346,-0.0012954367,0.0046221519,-0.050012398,-0.081192735,0.00099501144,0.23948383,0.60427292,0.75993535,0.70758268,1.1934687,0
